# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.496490535844e-10       7.302692007663e-15       4.831725761115e-13       2.390416813875e-19       8.708007407492e-09       4.849011546282e-10      -2.510179904151e-12 
    3       1.410322496682e-10       1.236068857592e-14       6.074145490946e-13       4.783153279815e-19       5.404152033505e-09       3.464524121890e-10      -2.208832211495e-12 
    4       1.325409395302e-10       1.443138768002e-14       6.283237633890e-13       7.976995264072e-19       3.767201717554e-09       2.636727920080e-10      -1.761856054922e-12 
    5       1.258150006127e-10       1.334616627078e-14       5.883774939131e-13       1.197481153481e-18       2.814104339285e-09       2.091631457788e-10      -1.307729713051e-12 
    6       1.208603548134e-10       1.029791079628e-14       5.176619671805e-13       1.678000265236e-18       2.199164670183e-09       1.707730785860e-10      -8.935283139024e-13 
    7       1.173785834980e-10       6.825727297628e-15       4.366274756419e-13       2.239638830504e-18       1.773937767352e-09       1.424317045693e-10      -5.434889964252e-13 
    8       1.150492156323e-10       4.034784269560e-15       3.576074195675e-13       2.882808246621e-18       1.465152755122e-09       1.207719771005e-10      -2.683860393084e-13 
    9       1.136272179318e-10       2.334483336023e-15       2.878915226361e-13       3.607936130848e-18       1.233277321791e-09       1.037825178391e-10      -6.983519029380e-14 
   10       1.128968761608e-10       1.573002068222e-15       2.315405893506e-13       4.415452908266e-18       1.054321400249e-09       9.020260437535e-11       5.750587181318e-14 
   11       1.127176787944e-10       1.348916946763e-15       1.903035464441e-13       5.305778722876e-18       8.886881812387e-10       7.944373892665e-11       1.232429482302e-13 
   12       1.129808968463e-10       1.292427943954e-15       1.638467492984e-13       6.279311183221e-18       7.765265424867e-10       7.022980862838e-11       1.420139330379e-13 
   13       1.135665582099e-10       1.205975468935e-15       1.503770037190e-13       7.336414417644e-18       6.844552892491e-10       6.269872694328e-11       1.275834990406e-13 
   14       1.143754744079e-10       1.061535750885e-15       1.473370083278e-13       8.477409858811e-18       6.078497227500e-10       5.616590960038e-11       9.266995840468e-14 
   15       1.154141173130e-10       9.188926176409e-16       1.516804600593e-13       9.702569104594e-18       5.433685117987e-10       5.070664115756e-11       4.950157135698e-14 
   16       1.166433078443e-10       8.393632894106e-16       1.603777390394e-13       1.101210911579e-17       4.885446324676e-10       4.607977579660e-11       7.183341734379e-15 
   17       1.179807655324e-10       8.402685505630e-16       1.709292169217e-13       1.240618991398e-17       4.415147224442e-10       4.208623047862e-11      -2.792591927930e-14 
   18       1.194299508220e-10       8.942137460458e-16       1.814626588667e-13       1.388491361506e-17       4.006944867543e-10       3.854006073620e-11      -5.227753813854e-14 
   19       1.209987900198e-10       9.686136529614e-16       1.909966921271e-13       1.544833332035e-17       3.654367933474e-10       3.541102589638e-11      -6.500550086629e-14 
   20       1.226317382520e-10       1.030077055410e-15       1.987878467327e-13       1.709644487249e-17       3.343828491884e-10       3.264533321768e-11      -6.695887465758e-14 
   21       1.243406617520e-10       1.081573077291e-15       2.049263500330e-13       1.882921202760e-17       3.070451896617e-10       3.019857403665e-11      -6.028122290262e-14 
   22       1.261250399808e-10       1.141207253729e-15       2.098808945128e-13       2.064655660541e-17       2.827701390108e-10       2.798944911426e-11      -4.831742685225e-14 
   23       1.279739220878e-10       1.228203187200e-15       2.141079993235e-13       2.254838841108e-17       2.612242207150e-10       2.598730756900e-11      -3.399707972735e-14 
   24       1.298551462382e-10       1.360966697141e-15       2.181308472821e-13       2.453459533879e-17       2.419096363224e-10       2.415912594509e-11      -2.040029977238e-14 
   25       1.317859075259e-10       1.540034896785e-15       2.224273089178e-13       2.660507825737e-17       2.245995025156e-10       2.251449348948e-11      -9.381660404998e-15 
   26       1.337789144096e-10       1.758600207792e-15       2.274233061842e-13       2.875973890165e-17       2.089808209192e-10       2.105582253139e-11      -2.299067635322e-15 
   27       1.358150785519e-10       2.010187659233e-15       2.331533073149e-13       3.099851044164e-17       1.948663349567e-10       1.974973764302e-11       6.518196968680e-16 
   28       1.378583611892e-10       2.288258799300e-15       2.394562972791e-13       3.332134975081e-17       1.820127626647e-10       1.854488014570e-11      -1.373818229366e-16 
   29       1.399184901545e-10       2.592343521247e-15       2.460281336401e-13       3.572827261771e-17       1.703545468633e-10       1.743695505805e-11      -3.857103348784e-15 
   30       1.420098450863e-10       2.923755722674e-15       2.524239632332e-13       3.821933405862e-17       1.597666012403e-10       1.642765680205e-11      -9.275868024533e-15 
   31       1.441364286005e-10       3.283180467564e-15       2.581199383290e-13       4.079462822223e-17       1.500330695954e-10       1.550932516719e-11      -1.495043020879e-14 
   32       1.463011725470e-10       3.668449987842e-15       2.627406722716e-13       4.345431190142e-17       1.411037639505e-10       1.467249848207e-11      -2.001173549318e-14 
   33       1.484973882308e-10       4.075831933137e-15       2.659061806702e-13       4.619859822480e-17       1.329156135190e-10       1.389925915354e-11      -2.364653700249e-14 
   34       1.507121972966e-10       4.502096038261e-15       2.672489396467e-13       4.902775041870e-17       1.253541183808e-10       1.316779043476e-11      -2.511014815767e-14 
   35       1.529521705565e-10       4.949957803832e-15       2.666937227618e-13       5.194206339971e-17       1.183806373053e-10       1.247875040242e-11      -2.451149361202e-14 
   36       1.552250015691e-10       5.424608836236e-15       2.642777536804e-13       5.494188362775e-17       1.119392861065e-10       1.183726142490e-11      -2.231371139796e-14 
   37       1.575330040583e-10       5.931411026406e-15       2.600812136116e-13       5.802759411370e-17       1.059463010704e-10       1.124552247680e-11      -1.908352227219e-14 
   38       1.598766660520e-10       6.472629718128e-15       2.542306174945e-13       6.119953094479e-17       1.003862336177e-10       1.070237847116e-11      -1.529927013270e-14 
   39       1.622510383436e-10       7.049666465494e-15       2.469020801538e-13       6.445804447370e-17       9.524147172623e-11       1.020306153431e-11      -1.149455660893e-14 
   40       1.646438949355e-10       7.663931811200e-15       2.383246096649e-13       6.780352473413e-17       9.046297754773e-11       9.738889761437e-12      -8.318887438527e-15 
   41       1.670413537618e-10       8.316602696523e-15       2.287153096398e-13       7.123636305618e-17       8.598737953913e-11       9.300018731164e-12      -6.374559292285e-15 
   42       1.694486065002e-10       9.007803593010e-15       2.180517854171e-13       7.475681615264e-17       8.180153099259e-11       8.885555193256e-12      -5.646225169230e-15 
   43       1.718747698053e-10       9.737156085084e-15       2.062311316511e-13       7.836510180123e-17       7.789435316805e-11       8.496188278225e-12      -5.897699747032e-15 
   44       1.743268989045e-10       1.050397898943e-14       1.931301980705e-13       8.206143538393e-17       7.423746271380e-11       8.131285231740e-12      -6.821759317181e-15 
   45       1.768096565393e-10       1.130755019422e-14       1.786134595920e-13       8.584599283034e-17       7.079531651536e-11       7.789332995378e-12      -8.082969128180e-15 
   46       1.793248143509e-10       1.214802837033e-14       1.625628060528e-13       8.971878727343e-17       6.756250961747e-11       7.469688341707e-12      -9.472177706738e-15 
   47       1.818711602325e-10       1.302577588688e-14       1.448542231691e-13       9.367975477053e-17       6.453528430127e-11       7.171157529276e-12      -1.079045464121e-14 
   48       1.844442992934e-10       1.394110071027e-14       1.253483912839e-13       9.772878523624e-17       6.170027991510e-11       6.891406819821e-12      -1.180393094171e-14 
   49       1.870363898083e-10       1.489425434870e-14       1.038897894309e-13       1.018657198938e-16       5.903381872140e-11       6.626880744627e-12      -1.224196875266e-14 
   50       1.896393571172e-10       1.588543468568e-14       8.034873396055e-14       1.060903453135e-16       5.650903887629e-11       6.373833916734e-12      -1.188326991265e-14 
   51       1.922561763741e-10       1.691480015572e-14       5.476302535311e-14       1.104023795330e-16       5.412123275665e-11       6.131946269517e-12      -1.084600264023e-14 
   52       1.948921959445e-10       1.798245586347e-14       2.723320115100e-14       1.148014777642e-16       5.186815197820e-11       5.901547852139e-12      -9.373262693270e-15 
   53       1.975518291239e-10       1.908844724905e-14      -2.115940347568e-15       1.192872328316e-16       4.974242469336e-11       5.682562415773e-12      -7.754270725710e-15 
   54       2.002384537548e-10       2.023275826267e-14      -3.313421557488e-14       1.238591724633e-16       4.773121071509e-11       5.474478082114e-12      -6.326680298797e-15 
   55       2.029544503742e-10       2.141533812573e-14      -6.568182461699e-14       1.285168114721e-16       4.582012029157e-11       5.276581630580e-12      -5.397501121546e-15 
   56       2.057015577188e-10       2.263619358103e-14      -9.974963964717e-14       1.332598296850e-16       4.400690051771e-11       5.088796711945e-12      -4.977577180000e-15 
   57       2.084804297067e-10       2.389531636219e-14      -1.353668290476e-13       1.380879334702e-16       4.229054484429e-11       4.911002488564e-12      -4.985189937974e-15 
   58       2.112904117270e-10       2.519265591888e-14      -1.725668881539e-13       1.430008041603e-16       4.066715244493e-11       4.742769613784e-12      -5.320819933167e-15 
   59       2.141294456541e-10       2.652811870513e-14      -2.113879521482e-13       1.479980974824e-16       3.912974945616e-11       4.583341171324e-12      -5.866283953168e-15 
   60       2.169939748623e-10       2.790156746780e-14      -2.518731089519e-13       1.530794429868e-16       3.766811021740e-11       4.431613614638e-12      -6.483872211467e-15 
   61       2.198804410858e-10       2.931276149497e-14      -2.940623206197e-13       1.582445221616e-16       3.627159732376e-11       4.286435395066e-12      -7.044803957703e-15 
   62       2.227903825019e-10       3.076116329895e-14      -3.379653606867e-13       1.634933245563e-16       3.493883112374e-11       4.147624295741e-12      -7.524010037505e-15 
   63       2.257263166216e-10       3.224608708092e-14      -3.835833299079e-13       1.688259483963e-16       3.366988330891e-11       4.015145664995e-12      -7.925191021011e-15 
   64       2.286902058247e-10       3.376675140814e-14      -4.309165574437e-13       1.742425288595e-16       3.246336829156e-11       3.888806075031e-12      -8.253442204073e-15 
   65       2.316834128821e-10       3.532227662901e-14      -4.799646474979e-13       1.797432400017e-16       3.131636022944e-11       3.768244341320e-12      -8.515321036010e-15 
   66       2.347066564788e-10       3.691168228819e-14      -5.307265259540e-13       1.853282966828e-16       3.022431005041e-11       3.652922541994e-12      -8.718914547367e-15 
   67       2.377599667359e-10       3.853388454163e-14      -5.832004870125e-13       1.909979564927e-16       2.918096247713e-11       3.542117037248e-12      -8.873906777665e-15 
   68       2.408431443322e-10       4.018780973917e-14      -6.373812624051e-13       1.967525098002e-16       2.818002684679e-11       3.435120662002e-12      -8.990568327172e-15 
   69       2.439573453160e-10       4.187276767549e-14      -6.932504351940e-13       2.025922432535e-16       2.722076817850e-11       3.331916952942e-12      -9.076336538812e-15 
   70       2.471037389922e-10       4.358814967343e-14      -7.507841584121e-13       2.085174723099e-16       2.630340514817e-11       3.232627032186e-12      -9.138660317376e-15 
