# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.211373486546e-10       5.456137525046e-15       4.769306078384e-13       0.000000000000e+00       1.037814325807e-08       2.515070998452e-10      -2.219275844494e-12 
    3       1.187729790457e-10       9.617792756896e-15       5.795847860782e-13       0.000000000000e+00       6.358879784283e-09       1.927050214885e-10      -1.972918519471e-12 
    4       1.151386888665e-10       1.183807221161e-14       5.959900032177e-13       0.000000000000e+00       4.427058370458e-09       1.528323633281e-10      -1.613821180497e-12 
    5       1.119792258881e-10       1.163803351342e-14       5.614357348401e-13       0.000000000000e+00       3.310780001540e-09       1.246331162342e-10      -1.243419975186e-12 
    6       1.096058343683e-10       9.628442191780e-15       5.002210350364e-13       0.000000000000e+00       2.591089039033e-09       1.038699021230e-10      -8.971832920023e-13 
    7       1.079916003807e-10       6.887357828594e-15       4.293152674780e-13       0.000000000000e+00       2.094735439546e-09       8.799279412231e-11      -5.947772982883e-13 
    8       1.070582181208e-10       4.364056875908e-15       3.590183726877e-13       0.000000000000e+00       1.735004390213e-09       7.552354797741e-11      -3.462047154965e-13 
    9       1.066613702271e-10       2.578707659395e-15       2.956207045224e-13       0.000000000000e+00       1.464000839171e-09       6.560664057573e-11      -1.550688030435e-13 
   10       1.067046478869e-10       1.603487688184e-15       2.427092273143e-13       0.000000000000e+00       1.253622744082e-09       5.761959368250e-11      -2.000937674616e-14 
   11       1.071563127959e-10       1.221741339532e-15       2.018494441783e-13       0.000000000000e+00       1.039975717531e-09       5.125186263603e-11       6.355034764418e-14 
   12       1.078242397090e-10       1.133136785657e-15       1.733418498405e-13       0.000000000000e+00       9.094461572154e-10       4.546907783995e-11       1.049505315029e-13 
