# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.646010266943e-10       7.655562886469e-15       2.380784909748e-13       7.141079123356e-17       9.028064316569e-11       9.731802497322e-12      -8.359231163835e-15 
   41       1.669981578319e-10       8.307255413693e-15       2.284802757309e-13       7.502393273718e-17       8.581689601125e-11       9.292762533259e-12      -6.393533382348e-15 
   42       1.694046649871e-10       8.997686438615e-15       2.178482564248e-13       7.872909713190e-17       8.164216048890e-11       8.878389403193e-12      -5.642065221801e-15 
   43       1.718299173894e-10       9.726387612428e-15       2.060720401861e-13       8.252650446617e-17       7.774537960471e-11       8.489293733646e-12      -5.874346218246e-15 
   44       1.742812794739e-10       1.049256600158e-14       1.930192134880e-13       8.641637255751e-17       7.409823325839e-11       8.124744559428e-12      -6.789924721279e-15 
   45       1.767636951767e-10       1.129538886395e-14       1.785451069357e-13       9.039887967048e-17       7.066525980080e-11       7.783133747033e-12      -8.059017003607e-15 
   46       1.792788972232e-10       1.213498548930e-14       1.625291967444e-13       9.447404027272e-17       6.744106796839e-11       7.463805639278e-12      -9.469516426683e-15 
   47       1.818255250143e-10       1.301171167356e-14       1.448469685118e-13       9.864179139285e-17       6.442191187897e-11       7.165578922307e-12      -1.081627991513e-14 
   48       1.843990044028e-10       1.392586949072e-14       1.253586938685e-13       1.029020237876e-16       6.159446697232e-11       6.886135335289e-12      -1.185795374484e-14 
   49       1.869912819599e-10       1.487770530205e-14       1.039085427754e-13       1.072545793813e-16       5.893511763931e-11       6.621938117316e-12      -1.231507335617e-14 
   50       1.895940951321e-10       1.586741725731e-14       8.036766603403e-14       1.116992451846e-16       5.641707162635e-11       6.369258675164e-12      -1.195859378932e-14 
