# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.495046355521e-10       7.308128467853e-15       4.815629340867e-13       0.000000000000e+00       8.604096085089e-09       4.847081455605e-10      -2.515700893605e-12 
    3       1.409070602092e-10       1.238700087673e-14       6.069035292983e-13       0.000000000000e+00       5.392539468321e-09       3.463613763733e-10      -2.211412106922e-12 
    4       1.324392596980e-10       1.446496731572e-14       6.278237471222e-13       0.000000000000e+00       3.762249373582e-09       2.634950579406e-10      -1.764105187916e-12 
    5       1.257318175383e-10       1.337936833552e-14       5.879821072611e-13       0.000000000000e+00       2.810775959784e-09       2.089751959107e-10      -1.309589486558e-12 
    6       1.207893869326e-10       1.032460485718e-14       5.174286906987e-13       0.000000000000e+00       2.196344682418e-09       1.705953707666e-10      -8.949557157812e-13 
    7       1.173173336010e-10       6.843187033826e-15       4.365640558901e-13       0.000000000000e+00       1.771188588179e-09       1.422686240159e-10      -5.445190897926e-13 
    8       1.149931212624e-10       4.043582726110e-15       3.576928115355e-13       0.000000000000e+00       1.462731062473e-09       1.206285568211e-10      -2.690679377632e-13 
    9       1.135733997961e-10       2.337020768247e-15       2.880880605703e-13       0.000000000000e+00       1.231319329811e-09       1.036536300899e-10      -7.021750295946e-14 
   10       1.128442709265e-10       1.571884962352e-15       2.318041889417e-13       0.000000000000e+00       1.052959350359e-09       9.008774553555e-11       5.736726168738e-14 
   11       1.126643076535e-10       1.345943513685e-15       1.905750311566e-13       0.000000000000e+00       8.851979256448e-10       7.931770273860e-11       1.232731228018e-13 
