# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.359459009334e-10       5.818507069632e-15       4.542046590552e-13       3.132335416865e-19       9.404075940654e-09       4.007778578398e-10      -2.261161226294e-12 
    3       1.305778750677e-10       1.003436463113e-14       5.646093944124e-13       6.267132436544e-19       5.878316014041e-09       2.915588840892e-10      -1.998978834032e-12 
    4       1.245272850035e-10       1.198106651989e-14       5.833910615663e-13       1.045060662086e-18       4.111120870918e-09       2.245774044523e-10      -1.612312485270e-12 
    5       1.195921766831e-10       1.137086669671e-14       5.485836306858e-13       1.568580859586e-18       3.078929148003e-09       1.798571733528e-10      -1.216363869169e-12 
    6       1.159715161792e-10       9.039820410392e-15       4.861924087442e-13       2.197636000240e-18       2.410288469936e-09       1.479973541297e-10      -8.511853105571e-13 
    7       1.134016420225e-10       6.194606700642e-15       4.143612348384e-13       2.932633689133e-18       1.948645601093e-09       1.241804662538e-10      -5.381393459030e-13 
    8       1.117598712993e-10       3.778198612580e-15       3.440751705229e-13       3.774014036402e-18       1.614828089186e-09       1.058494300868e-10      -2.873493172849e-13 
    9       1.108567738991e-10       2.210634134837e-15       2.816280671915e-13       4.722235949987e-18       1.363848614074e-09       9.146630961391e-11      -1.013852931405e-13 
   10       1.105220204247e-10       1.445364316233e-15       2.305599385241e-13       5.777763189323e-18       1.169045806938e-09       7.991565211119e-11       2.302812909253e-14 
   11       1.106048612705e-10       1.190185868553e-15       1.924840477612e-13       6.941050718865e-18       9.759757746708e-10       7.047897263013e-11       9.276501058219e-14 
   12       1.110429289322e-10       1.134311841443e-15       1.673576778743e-13       8.212531885151e-18       8.541385733813e-10       6.261137372471e-11       1.201670390277e-13 
   13       1.117510850767e-10       1.083510571898e-15       1.539037477510e-13       9.592606904894e-18       7.540282959422e-10       5.583533381940e-11       1.151689121423e-13 
   14       1.126630328893e-10       9.835492905886e-16       1.501399298444e-13       1.108163309568e-17       6.706565376903e-10       5.027318469936e-11       8.996177088754e-14 
   15       1.137636177955e-10       8.693547484867e-16       1.535939976142e-13       1.267991720756e-17       6.004206730621e-10       4.556235811175e-11       5.455477411548e-14 
   16       1.149980645343e-10       7.956819282763e-16       1.616673221095e-13       1.438771012628e-17       5.406496619069e-10       4.148697416552e-11       1.727176376137e-14 
   17       1.163469537467e-10       7.904979733717e-16       1.721330964664e-13       1.620520412023e-17       4.893279132211e-10       3.795182031646e-11      -1.574478164509e-14 
   18       1.177768848663e-10       8.434849614264e-16       1.832756380126e-13       1.813253145828e-17       4.447374029912e-10       3.486561706507e-11      -4.059024055315e-14 
   19       1.192937066724e-10       9.288884316402e-16       1.940613994092e-13       2.016977303721e-17       4.061937845985e-10       3.216203431196e-11      -5.579211737339e-14 
   20       1.208637744754e-10       1.015072804753e-15       2.035691327274e-13       2.231694967375e-17       3.722124890682e-10       2.971384526908e-11      -6.131825786091e-14 
   21       1.224927846227e-10       1.097277933096e-15       2.116829738914e-13       2.457404732815e-17       3.422680084797e-10       2.750570225482e-11      -5.854376158726e-14 
   22       1.241688060920e-10       1.182311803603e-15       2.186276894418e-13       2.694100676307e-17       3.156546539446e-10       2.552477901970e-11      -5.000746840313e-14 
   23       1.258966024785e-10       1.286318758381e-15       2.246998667760e-13       2.941775375989e-17       2.920122835383e-10       2.375218988361e-11      -3.815278785433e-14 
   24       1.276650264993e-10       1.428227116158e-15       2.302867878203e-13       3.200418871992e-17       2.707988142937e-10       2.214796848130e-11      -2.571573104641e-14 
   25       1.294747903185e-10       1.612654206041e-15       2.357827048734e-13       3.470022214711e-17       2.517685807200e-10       2.070673611381e-11      -1.451693845107e-14 
   26       1.313144113423e-10       1.838003599717e-15       2.415755185284e-13       3.750576193077e-17       2.345811657848e-10       1.941630102891e-11      -6.097170656647e-15 
   27       1.331783177142e-10       2.098561759995e-15       2.477870201882e-13       4.042074456154e-17       2.190341873531e-10       1.824724551993e-11      -1.154500716485e-15 
   28       1.350541161550e-10       2.387203214718e-15       2.544008551322e-13       4.344512698265e-17       2.048635075888e-10       1.715926892550e-11       7.472778255611e-17 
   29       1.369505038195e-10       2.703387747510e-15       2.612201238572e-13       4.657892318783e-17       1.919989370145e-10       1.615271939703e-11      -1.876183524342e-15 
   30       1.388715075336e-10       3.048498124816e-15       2.679182694524e-13       4.982218321142e-17       1.803041841042e-10       1.523376046404e-11      -5.971712357566e-15 
   31       1.408111623769e-10       3.423471310015e-15       2.740955697177e-13       5.317499306339e-17       1.695429652869e-10       1.440038342878e-11      -1.095616455276e-14 
   32       1.427747965444e-10       3.827283842353e-15       2.794146547001e-13       5.663750047796e-17       1.596614612140e-10       1.364534443121e-11      -1.599389853390e-14 
   33       1.447631174324e-10       4.257824306069e-15       2.835050073769e-13       6.020990700993e-17       1.505916011327e-10       1.295259624476e-11      -2.023890958602e-14 
   34       1.467698305504e-10       4.713073537750e-15       2.859937861592e-13       6.389246164667e-17       1.422084983375e-10       1.230174905687e-11      -2.285952903041e-14 
   35       1.487972943785e-10       5.194033242624e-15       2.867531092514e-13       6.768544423387e-17       1.344703805754e-10       1.168967476765e-11      -2.374434306504e-14 
   36       1.508445890615e-10       5.702836397730e-15       2.857391894158e-13       7.158918403546e-17       1.273161612006e-10       1.111556819629e-11      -2.304656372439e-14 
   37       1.529063153556e-10       6.241907473916e-15       2.829434670089e-13       7.560404465672e-17       1.206538854255e-10       1.057661274086e-11      -2.101452049981e-14 
   38       1.549857583101e-10       6.813626476452e-15       2.784425336646e-13       7.973034209541e-17       1.144671180970e-10       1.007389426089e-11      -1.802396808604e-14 
   39       1.570848879104e-10       7.420594301737e-15       2.723689505924e-13       8.396840487284e-17       1.087369755382e-10       9.607980526451e-12      -1.456912205247e-14 
   40       1.592000876487e-10       8.065749396111e-15       2.649016286416e-13       8.831859903031e-17       1.034097462916e-10       9.177056242520e-12      -1.126390057881e-14 
   41       1.613255542803e-10       8.751760365591e-15       2.562192102979e-13       9.278128993852e-17       9.841579234077e-11       8.777628690370e-12      -8.711090466369e-15 
   42       1.634662321347e-10       9.478916418742e-15       2.463349589543e-13       9.735670706137e-17       9.374097194581e-11       8.407450911065e-12      -7.040137464737e-15 
   43       1.656281063339e-10       1.024658490841e-14       2.352130252245e-13       1.020450391674e-16       8.937334278720e-11       8.063179034597e-12      -6.231833085598e-15 
   44       1.678142778985e-10       1.105375793848e-14       2.228128576089e-13       1.068464706917e-16       8.528171495157e-11       7.739374357587e-12      -6.242050564124e-15 
   45       1.700255154166e-10       1.189938514428e-14       2.090798104464e-13       1.117611445784e-16       8.142692010567e-11       7.430165719287e-12      -6.981199824249e-15 
   46       1.722628392857e-10       1.278354389215e-14       1.939148040662e-13       1.167890385867e-16       7.780325542612e-11       7.135198589286e-12      -8.249664852621e-15 
   47       1.745251812608e-10       1.370658050661e-14       1.771947391056e-13       1.219300512665e-16       7.440681748746e-11       6.855197934518e-12      -9.779890749338e-15 
   48       1.768083345778e-10       1.466878321409e-14       1.587796100916e-13       1.271840329883e-16       7.122299551096e-11       6.590252919625e-12      -1.125052195531e-14 
   49       1.791046927610e-10       1.567038002442e-14       1.385114907946e-13       1.325507833942e-16       6.822567311184e-11       6.339764949931e-12      -1.228346064313e-14 
   50       1.814064511711e-10       1.671155622150e-14       1.162509692463e-13       1.380300454267e-16       6.538516536626e-11       6.102719536366e-12      -1.254575336357e-14 
   51       1.837168421090e-10       1.779251734705e-14       9.200046597677e-14       1.436214914192e-16       6.269642182018e-11       5.878709427325e-12      -1.209467924533e-14 
   52       1.860414978669e-10       1.891343965118e-14       6.581263524075e-14       1.493247288238e-16       6.015709903952e-11       5.667099383481e-12      -1.112124733449e-14 
   53       1.883851586202e-10       2.007445081011e-14       3.775657090087e-14       1.551393006574e-16       5.775911638325e-11       5.466690781302e-12      -9.855499429802e-15 
   54       1.907515741872e-10       2.127562873049e-14       7.918554118622e-15       1.610646827917e-16       5.548826882445e-11       5.275684894709e-12      -8.568501567966e-15 
   55       1.931435143668e-10       2.251698527686e-14      -2.361627245256e-14       1.671003369249e-16       5.332860747989e-11       5.092230414230e-12      -7.515441212286e-15 
   56       1.955630280169e-10       2.379841545935e-14      -5.682592612376e-14       1.732458911167e-16       5.127774252626e-11       4.916309401152e-12      -6.743802961962e-15 
   57       1.980110762619e-10       2.511973352875e-14      -9.170366053599e-14       1.795009993554e-16       4.933466368249e-11       4.748255529798e-12      -6.241027813702e-15 
   58       2.004873375907e-10       2.648068520312e-14      -1.282402376021e-13       1.858652892762e-16       4.749510853190e-11       4.588197246057e-12      -5.988935868117e-15 
   59       2.029901138467e-10       2.788094588469e-14      -1.664239229389e-13       1.923383616204e-16       4.575136109807e-11       4.436043811529e-12      -5.963423231983e-15 
   60       2.055162362190e-10       2.932011887671e-14      -2.062404813000e-13       1.989197896945e-16       4.409205042081e-11       4.291471347687e-12      -6.134158920496e-15 
   61       2.080624791633e-10       3.079772740664e-14      -2.476784075622e-13       2.056091997158e-16       4.250533617083e-11       4.154036235300e-12      -6.466151334477e-15 
   62       2.106303857088e-10       3.231319263724e-14      -2.907460020819e-13       2.124065341429e-16       4.098975674572e-11       4.023576629091e-12      -6.925544267761e-15 
   63       2.132223633508e-10       3.386584753323e-14      -3.354581374233e-13       2.193118467621e-16       3.954546979642e-11       3.899876712612e-12      -7.474589944269e-15 
   64       2.158402264440e-10       3.545494067899e-14      -3.818315193653e-13       2.263252290031e-16       3.817098796012e-11       3.782537577126e-12      -8.069655294599e-15 
   65       2.184851500385e-10       3.707963429903e-14      -4.298848484545e-13       2.334468119649e-16       3.686308490429e-11       3.670967306643e-12      -8.660978178481e-15 
   66       2.211576237156e-10       3.873900227826e-14      -4.796389815571e-13       2.406767684411e-16       3.561670137082e-11       3.564371062964e-12      -9.192423607235e-15 
   67       2.238574054237e-10       4.043202818244e-14      -5.311170934120e-13       2.480153149463e-16       3.442485122013e-11       3.461741170719e-12      -9.601239966231e-15 
   68       2.265840883019e-10       4.215768158338e-14      -5.843364225252e-13       2.554627042886e-16       3.328050409401e-11       3.362120558620e-12      -9.834522815796e-15 
   69       2.293390377098e-10       4.391516941866e-14      -6.392812055949e-13       2.630191970131e-16       3.218288640286e-11       3.265477232265e-12      -9.903025043955e-15 
   70       2.321237655632e-10       4.570373224176e-14      -6.959245239103e-13       2.706850877843e-16       3.113229416411e-11       3.171989995012e-12      -9.837862231371e-15 
   71       2.349393221343e-10       4.752257044623e-14      -7.542361810515e-13       2.784607160799e-16       3.012818672448e-11       3.081787898223e-12      -9.674950032691e-15 
   72       2.377862655647e-10       4.937084428871e-14      -8.141826492072e-13       2.863464679739e-16       2.916914335706e-11       2.994947317513e-12      -9.455187702806e-15 
   73       2.406646313790e-10       5.124767391205e-14      -8.757270154933e-13       2.943427779214e-16       2.825281985824e-11       2.911489028999e-12      -9.224641623100e-15 
   74       2.435739019982e-10       5.315213936831e-14      -9.388289282712e-13       3.024501305422e-16       2.737590514476e-11       2.831375285542e-12      -9.034728827707e-15 
   75       2.465129762528e-10       5.508328064180e-14      -1.003444543466e-12       3.106690624049e-16       2.653407785075e-11       2.754506892999e-12      -8.942400529767e-15 
   76       2.494807140167e-10       5.703998479544e-14      -1.069526985955e-12       3.190000649735e-16       2.572308855568e-11       2.680755957987e-12      -8.995453480929e-15 
   77       2.524777521588e-10       5.902062360009e-14      -1.137027949522e-12       3.274432690717e-16       2.494233024933e-11       2.610077488483e-12      -9.184966014880e-15 
   78       2.555049658893e-10       6.102334956003e-14      -1.205896292492e-12       3.359987058532e-16       2.419184312886e-11       2.542412926814e-12      -9.484481619901e-15 
   79       2.585629046258e-10       6.304620067296e-14      -1.276077506119e-12       3.446664002952e-16       2.347122673644e-11       2.477654126731e-12      -9.863992168722e-15 
   80       2.616517733004e-10       6.508709813844e-14      -1.347513671467e-12       3.534463709562e-16       2.277961963824e-11       2.415641161132e-12      -1.028981647895e-14 
   81       2.647714136657e-10       6.714384406627e-14      -1.420143416291e-12       3.623386297332e-16       2.211567910343e-11       2.356160129782e-12      -1.072447887349e-14 
   82       2.679212856018e-10       6.921411918494e-14      -1.493901871918e-12       3.713431816187e-16       2.147756078315e-11       2.298940967029e-12      -1.112658774100e-14 
   83       2.711004484233e-10       7.129548055005e-14      -1.568720630124e-12       3.804600244579e-16       2.086289838952e-11       2.243655249531e-12      -1.145071409629e-14 
   84       2.743079930362e-10       7.338555990903e-14      -1.644534590441e-12       3.896891618516e-16       2.026938474427e-11       2.189995394820e-12      -1.165761088726e-14 
   85       2.775444616738e-10       7.548270159875e-14      -1.721303900760e-12       3.990306448513e-16       1.969667011341e-11       2.137932144589e-12      -1.174708346081e-14 
   86       2.808106303443e-10       7.758542668804e-14      -1.798995591866e-12       4.084845367636e-16       1.914474278188e-11       2.087495945709e-12      -1.173037100658e-14 
   87       2.841070679540e-10       7.969224278858e-14      -1.877577082029e-12       4.180509005973e-16       1.861334560126e-11       2.038698542374e-12      -1.162034189179e-14 
   88       2.874341251912e-10       8.180164513569e-14      -1.957016249689e-12       4.277297990425e-16       1.810196577573e-11       1.991532151736e-12      -1.143154601573e-14 
   89       2.907919234104e-10       8.391211766917e-14      -2.037281506139e-12       4.375212944482e-16       1.760982464821e-11       1.945968639537e-12      -1.118026716418e-14 
   90       2.941803435160e-10       8.602213411405e-14      -2.118341868213e-12       4.474254488007e-16       1.713586748631e-11       1.901958695744e-12      -1.088457536399e-14 
   91       2.975990148468e-10       8.813015906139e-14      -2.200167030972e-12       4.574423237019e-16       1.667875326846e-11       1.859431010183e-12      -1.056437923749e-14 
   92       3.010473040593e-10       9.023464904911e-14      -2.282727440390e-12       4.675719803472e-16       1.623684446986e-11       1.818291448171e-12      -1.024147835703e-14 
   93       3.045245641923e-10       9.233398672531e-14      -2.365987449497e-12       4.778145954606e-16       1.580859930462e-11       1.778446745036e-12      -9.935362419190e-15 
   94       3.080309488529e-10       9.442626966401e-14      -2.449883451518e-12       4.881708290922e-16       1.539383811962e-11       1.739881456700e-12      -9.649772328560e-15 
   95       3.115667005013e-10       9.650949163781e-14      -2.534342577042e-12       4.986415123544e-16       1.499264946803e-11       1.702591112154e-12      -9.384205293397e-15 
   96       3.151318937383e-10       9.858160686529e-14      -2.619289295569e-12       5.092275379432e-16       1.460499999745e-11       1.666558244513e-12      -9.137981964311e-15 
   97       3.187264277606e-10       1.006405301732e-13      -2.704645393251e-12       5.199298617077e-16       1.423072976042e-11       1.631751903224e-12      -8.910240406045e-15 
