# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.495051229153e-10       7.308367369707e-15       4.815629288958e-13       2.389018212814e-19       8.629684174921e-09       4.852350291342e-10      -2.515759502141e-12 
    3       1.409080327498e-10       1.238747891291e-14       6.069035062093e-13       4.780358590127e-19       5.411992604466e-09       3.468026425229e-10      -2.211454345838e-12 
    4       1.324408757961e-10       1.446576455159e-14       6.278236809475e-13       7.972342913604e-19       3.777106075826e-09       2.638671429431e-10      -1.764129242093e-12 
    5       1.257342328101e-10       1.338056512521e-14       5.879819569849e-13       1.196784297876e-18       2.822370917696e-09       2.092937931475e-10      -1.309600406328e-12 
    6       1.207927536645e-10       1.032628189810e-14       5.174283963182e-13       1.677026286314e-18       2.205521501038e-09       1.708714215300e-10      -8.949578177067e-13 
    7       1.173218002614e-10       6.845425410283e-15       4.365635357333e-13       2.238342609982e-18       1.778490275680e-09       1.425099669356e-10      -5.445156546909e-13 
    8       1.149988320998e-10       4.046463940658e-15       3.576919601057e-13       2.881145065442e-18       1.468562803116e-09       1.208411785152e-10      -2.690613731230e-13 
    9       1.135804945312e-10       2.340626759829e-15       2.880867469452e-13       3.605861664891e-18       1.236009124846e-09       1.038424507698e-10      -7.020952166836e-14 
   10       1.128528845409e-10       1.576298110727e-15       2.318022557313e-13       4.412923204722e-18       1.056762282628e-09       9.025665100158e-11       5.737550062548e-14 
   11       1.126745702757e-10       1.351246630081e-15       1.905722940018e-13       5.302750157775e-18       8.887914913889e-10       7.947270533137e-11       1.232792248764e-13 
   12       1.129401346947e-10       1.294632676592e-15       1.640704117129e-13       6.275740401354e-18       7.766155298227e-10       7.025933441967e-11       1.421479238847e-13 
   13       1.135262450698e-10       1.208133553068e-15       1.505283426785e-13       7.332258256851e-18       6.845328648796e-10       6.272357964215e-11       1.277443606480e-13 
   14       1.143347559619e-10       1.063434443098e-15       1.473950378730e-13       8.472625261244e-18       6.079179484199e-10       5.618808577938e-11       9.282942208474e-14 
   15       1.153726192930e-10       9.203733130150e-16       1.516570881122e-13       9.697113018119e-18       5.434290028193e-10       5.072719366262e-11       4.963954523287e-14 
   16       1.166034874053e-10       8.404526792088e-16       1.602701962859e-13       1.100593838912e-17       4.885987223923e-10       4.610154847641e-11       7.281513664029e-15 
