# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.338950518107e-10       6.932909962219e-15       5.026307870661e-13       2.459737130188e-19       9.420864181234e-09       3.742529019914e-10      -2.474924281913e-12 
    3       1.288893884236e-10       1.198066590752e-14       6.205162359799e-13       4.921811361184e-19       5.767570680450e-09       2.727863590475e-10      -2.189453356805e-12 
    4       1.230286856156e-10       1.437003442975e-14       6.392425195688e-13       8.208132825738e-19       4.002277531016e-09       2.103508735827e-10      -1.769645657621e-12 
    5       1.181864263951e-10       1.371071982034e-14       5.996904976346e-13       1.232159892266e-18       2.983720467663e-09       1.683730873881e-10      -1.339571160593e-12 
    6       1.145859653896e-10       1.096022602036e-14       5.300814159962e-13       1.726565023370e-18       2.328414391918e-09       1.383927027748e-10      -9.422628763062e-13 
    7       1.120629753828e-10       7.543323019592e-15       4.499838076600e-13       2.304416016243e-18       1.877245826785e-09       1.160015511381e-10      -6.005412221893e-13 
    8       1.104539937492e-10       4.599722924295e-15       3.712449281881e-13       2.966131237411e-18       1.550874373140e-09       9.871883674028e-11      -3.253686512889e-13 
    9       1.095588541933e-10       2.660799770243e-15       3.008687244143e-13       3.712147075707e-18       1.305515242147e-09       8.508997682005e-11      -1.197499684572e-13 
   10       1.092652109006e-10       1.697719572401e-15       2.427755427217e-13       4.542904689656e-18       1.115396988247e-09       7.417733224755e-11       1.947460649781e-14 
   11       1.094206156408e-10       1.372341435170e-15       1.987206731674e-13       5.458837012492e-18       9.351393549833e-10       6.552755985122e-11       9.921220585485e-14 
   12       1.099033932367e-10       1.307097605626e-15       1.688858051206e-13       6.460356508214e-18       8.166366069375e-10       5.808777274009e-11       1.324896743791e-13 
   13       1.106592027992e-10       1.254417359698e-15       1.521197035744e-13       7.547844139621e-18       7.194235943465e-10       5.170477650482e-11       1.300914871544e-13 
   14       1.116622242782e-10       1.135231607471e-15       1.461960185446e-13       8.721639958424e-18       6.385983515234e-10       4.650834282864e-11       1.047771892436e-13 
   15       1.128454685965e-10       9.850105975418e-16       1.483030320751e-13       9.982035660487e-18       5.706177999518e-10       4.212200839014e-11       6.715661141890e-14 
   16       1.141321946488e-10       8.715230543785e-16       1.556164931388e-13       1.132926936866e-17       5.128498841606e-10       3.828603868571e-11       2.630634641925e-14 
   17       1.155602440681e-10       8.349582836362e-16       1.656505195628e-13       1.276352281476e-17       4.633195068483e-10       3.495876246147e-11      -1.069955939499e-14 
   18       1.170767991764e-10       8.689271464476e-16       1.763287486075e-13       1.428491983028e-17       4.203491919430e-10       3.203740803238e-11      -3.936087159428e-14 
   19       1.186889119377e-10       9.425288340123e-16       1.864991384271e-13       1.589353427066e-17       3.832562262594e-10       2.949460436516e-11      -5.782617399145e-14 
   20       1.203779749126e-10       1.015078033115e-15       1.951943833121e-13       1.758938169413e-17       3.506000723491e-10       2.726425757316e-11      -6.573951395053e-14 
   21       1.221345660347e-10       1.076397096623e-15       2.022190636563e-13       1.937244303476e-17       3.218637245706e-10       2.527954141042e-11      -6.438272063780e-14 
   22       1.239250775945e-10       1.129717098961e-15       2.077376130216e-13       2.124265475148e-17       2.963571470386e-10       2.344771172791e-11      -5.633495330326e-14 
   23       1.257681787000e-10       1.193927250026e-15       2.121673307063e-13       2.319993749689e-17       2.737270966840e-10       2.177930507870e-11      -4.413057127740e-14 
   24       1.276748600005e-10       1.293336953055e-15       2.160833878531e-13       2.524418621063e-17       2.534474113668e-10       2.029634031730e-11      -3.067898893692e-14 
   25       1.296308404953e-10       1.436302250064e-15       2.199477612346e-13       2.737530419186e-17       2.352778544988e-10       1.898167005277e-11      -1.805106838121e-14 
   26       1.316016167351e-10       1.623989271779e-15       2.241943973027e-13       2.959319087278e-17       2.188880829590e-10       1.779183540341e-11      -8.093475476864e-15 
   27       1.335930703082e-10       1.849384422541e-15       2.290547052540e-13       3.189777210829e-17       2.040807166123e-10       1.670343542962e-11      -1.706161353929e-15 
   28       1.356134003531e-10       2.102667912637e-15       2.346307226150e-13       3.428899249766e-17       1.905997564458e-10       1.569370083919e-11       7.039902754766e-16 
   29       1.376691482001e-10       2.382215250946e-15       2.407365054385e-13       3.676685207354e-17       1.783757523740e-10       1.476545912876e-11      -4.061610208686e-16 
   30       1.397534766595e-10       2.688630994078e-15       2.470090382206e-13       3.933138508442e-17       1.672766558221e-10       1.392298046092e-11      -4.045439609022e-15 
   31       1.418498663613e-10       3.022000242484e-15       2.529977042748e-13       4.198266051882e-17       1.570751282826e-10       1.316240773576e-11      -8.981463101305e-15 
   32       1.439648559142e-10       3.380966659869e-15       2.583305010604e-13       4.472081044140e-17       1.477182416845e-10       1.247459470600e-11      -1.433039837743e-14 
   33       1.461050940424e-10       3.763225875978e-15       2.625971043526e-13       4.754602026712e-17       1.391397382880e-10       1.184164683568e-11      -1.915406488648e-14 
   34       1.482709880245e-10       4.166455541481e-15       2.653724482272e-13       5.045852310788e-17       1.312193811753e-10       1.124225960706e-11      -2.249850605541e-14 
   35       1.504683032109e-10       4.590910055591e-15       2.664702538916e-13       5.345858842543e-17       1.239163516743e-10       1.067618500769e-11      -2.411234696412e-14 
   36       1.526989831901e-10       5.037734560353e-15       2.657764798891e-13       5.654653721045e-17       1.171716678733e-10       1.014758059301e-11      -2.397895471994e-14 
   37       1.549598026333e-10       5.508529602435e-15       2.632184875892e-13       5.972272806260e-17       1.108971247232e-10       9.658137202382e-12      -2.218906072993e-14 
   38       1.572512325184e-10       6.006136822446e-15       2.588856124379e-13       6.298748377388e-17       1.050764275481e-10       9.206500154108e-12      -1.913689397532e-14 
   39       1.595702665586e-10       6.534166469256e-15       2.529530715653e-13       6.634114605940e-17       9.969111300652e-11       8.788200699690e-12      -1.540205867926e-14 
   40       1.619072138228e-10       7.096836045151e-15       2.456545038360e-13       6.978409859877e-17       9.468979791033e-11       8.395461297453e-12      -1.170912342922e-14 
   41       1.642504960585e-10       7.698035650773e-15       2.372269021151e-13       7.331673150110e-17       9.000607231939e-11       8.019850733272e-12      -8.773680353907e-15 
   42       1.666044838092e-10       8.338066874835e-15       2.277148283009e-13       7.693931445102e-17       8.562608736866e-11       7.661944958443e-12      -6.757629756431e-15 
   43       1.689763701444e-10       9.015906167153e-15       2.171087805073e-13       8.065208670393e-17       8.153813621578e-11       7.324351902433e-12      -5.652411878321e-15 
   44       1.713709512968e-10       9.730057416677e-15       2.053982273473e-13       8.445529170417e-17       7.771237056987e-11       7.008984650548e-12      -5.425267511635e-15 
   45       1.737908361182e-10       1.047898505931e-14       1.925531432996e-13       8.834913968920e-17       7.411144889310e-11       6.716817085856e-12      -5.996955017982e-15 
   46       1.762378026910e-10       1.126263610413e-14       1.784627534007e-13       9.233368218826e-17       7.072967960323e-11       6.447232576338e-12      -7.171327746306e-15 
   47       1.787113755096e-10       1.208132383272e-14       1.629779549338e-13       9.640889999078e-17       6.756312409117e-11       6.198358667714e-12      -8.681548294196e-15 
   48       1.812081310452e-10       1.293530290365e-14       1.459265693207e-13       1.005747351726e-16       6.459779254483e-11       5.967143381696e-12      -1.020573668932e-14 
   49       1.837214484331e-10       1.382476698223e-14       1.271119902485e-13       1.048310889352e-16       6.180889648776e-11       5.749273606429e-12      -1.136393929986e-14 
   50       1.862444664821e-10       1.474989830727e-14       1.063579902875e-13       1.091778104326e-16       5.916831311219e-11       5.540316419163e-12      -1.181547247266e-14 
   51       1.887804793515e-10       1.571103775145e-14       8.366061520663e-14       1.136146646914e-16       5.667110097453e-11       5.339697611676e-12      -1.158913553995e-14 
   52       1.913349317107e-10       1.670855682486e-14       5.907518285729e-14       1.181413522477e-16       5.431488965300e-11       5.147662023487e-12      -1.083739097638e-14 
   53       1.939123629520e-10       1.774280984472e-14       3.267452904511e-14       1.227575148746e-16       5.209194455114e-11       4.964121506929e-12      -9.745475900661e-15 
   54       1.965163087637e-10       1.881413400929e-14       4.549827821026e-15       1.274627329976e-16       4.998880587392e-11       4.788630867345e-12      -8.533094502577e-15 
   55       1.991492337206e-10       1.992278413672e-14      -2.520784598105e-14       1.322565689221e-16       4.799039336367e-11       4.620619798127e-12      -7.412922835669e-15 
   56       2.018125349352e-10       2.106871772729e-14      -5.657007196935e-14       1.371387150160e-16       4.609434168605e-11       4.460211276635e-12      -6.450174665832e-15 
   57       2.045063669110e-10       2.225175663545e-14      -8.952263222557e-14       1.421088778110e-16       4.429959390001e-11       4.307564332765e-12      -5.671113183486e-15 
   58       2.072295155020e-10       2.347164530883e-14      -1.240475466109e-13       1.471667346326e-16       4.260206474758e-11       4.162622087252e-12      -5.103191642709e-15 
   59       2.099793006942e-10       2.472804831667e-14      -1.601230027771e-13       1.523119327999e-16       4.099445362066e-11       4.025097665692e-12      -4.775063153143e-15 
   60       2.127514793868e-10       2.602054787811e-14      -1.977232861771e-13       1.575440888260e-16       3.946605752773e-11       3.894460112567e-12      -4.716590471907e-15 
   61       2.155419031837e-10       2.734868191634e-14      -2.368274828361e-13       1.628628620072e-16       3.800574325326e-11       3.770090722145e-12      -4.945272456977e-15 
   62       2.183521465329e-10       2.871207379384e-14      -2.774480286942e-13       1.682681963054e-16       3.661206654331e-11       3.651824902617e-12      -5.421941000634e-15 
   63       2.211849751166e-10       3.011032744418e-14      -3.196084734369e-13       1.737601315866e-16       3.528510272284e-11       3.539507496895e-12      -6.085091916808e-15 
   64       2.240426616069e-10       3.154298825360e-14      -3.633354774442e-13       1.793387355513e-16       3.402340285673e-11       3.432824591470e-12      -6.863177921183e-15 
   65       2.269269441327e-10       3.300954187531e-14      -4.086590201546e-13       1.850041052947e-16       3.282390695537e-11       3.331294837643e-12      -7.674187434046e-15 
   66       2.298389847461e-10       3.450941304365e-14      -4.556126084290e-13       1.907563688673e-16       3.168185718011e-11       3.234260772740e-12      -8.425223383135e-15 
   67       2.327793278894e-10       3.604196438832e-14      -5.042334849146e-13       1.965956868353e-16       3.059071104888e-11       3.140880141342e-12      -9.012082006495e-15 
   68       2.357482584751e-10       3.760652886251e-14      -5.545521089053e-13       2.025222539285e-16       2.954388912652e-11       3.050348718032e-12      -9.345489724924e-15 
   69       2.387470532202e-10       3.920251730789e-14      -6.065576580759e-13       2.085363008856e-16       2.854062332856e-11       2.962640604145e-12      -9.436928640600e-15 
   70       2.417769094178e-10       4.082933065508e-14      -6.602258786872e-13       2.146380957876e-16       2.758114316115e-11       2.877903032915e-12      -9.329524789738e-15 
   71       2.448385370066e-10       4.248632791794e-14      -7.155291297818e-13       2.208279455378e-16       2.666490692449e-11       2.796235431614e-12      -9.073184700038e-15 
   72       2.479321272576e-10       4.417282586754e-14      -7.724363171870e-13       2.271061974242e-16       2.579056183611e-11       2.717686663539e-12      -8.724855985594e-15 
   73       2.510573214615e-10       4.588809870600e-14      -8.309128275178e-13       2.334732406821e-16       2.495590415417e-11       2.642252269982e-12      -8.348787941810e-15 
   74       2.542131796151e-10       4.763137774047e-14      -8.909204621809e-13       2.399295080568e-16       2.415783930078e-11       2.569871712215e-12      -8.016792140304e-15 
   75       2.573981491090e-10       4.940185105699e-14      -9.524173713769e-13       2.464754773660e-16       2.339234198526e-11       2.500425613464e-12      -7.808503023827e-15 
   76       2.606106804668e-10       5.119858547154e-14      -1.015359587821e-12       2.531115879431e-16       2.265545576486e-11       2.433772391824e-12      -7.791606579839e-15 
   77       2.638512734117e-10       5.302027667262e-14      -1.079706096675e-12       2.598379689208e-16       2.194659030902e-11       2.369871967885e-12      -7.957787924850e-15 
   78       2.671207487544e-10       5.486545271186e-14      -1.145414574536e-12       2.666546640076e-16       2.126575575278e-11       2.308679709827e-12      -8.275522634920e-15 
   79       2.704196166874e-10       5.673254579600e-14      -1.212439839079e-12       2.735617120312e-16       2.061255833863e-11       2.250107125024e-12      -8.708924718015e-15 
   80       2.737480587408e-10       5.861989036709e-14      -1.280733815866e-12       2.805591467563e-16       1.998618185440e-11       2.194019909766e-12      -9.217596438148e-15 
   81       2.771059097370e-10       6.052572118259e-14      -1.350245505151e-12       2.876469967011e-16       1.938536907101e-11       2.140235998978e-12      -9.756478139518e-15 
   82       2.804926397466e-10       6.244817139550e-14      -1.420920948687e-12       2.948252849552e-16       1.880840318031e-11       2.088523615943e-12      -1.027569807065e-14 
   83       2.839073360435e-10       6.438527063456e-14      -1.492703196534e-12       3.020940289959e-16       1.825308923286e-11       2.038599322021e-12      -1.072042220852e-14 
   84       2.873491355020e-10       6.633509281941e-14      -1.565538181811e-12       3.094532435641e-16       1.771728791365e-11       1.990195242691e-12      -1.104275563855e-14 
   85       2.908186436750e-10       6.829623196703e-14      -1.639393536660e-12       3.169029502376e-16       1.720065920086e-11       1.943277822666e-12      -1.124004258065e-14 
   86       2.943167189790e-10       7.026740211073e-14      -1.714242849220e-12       3.244431691167e-16       1.670317507994e-11       1.897861928613e-12      -1.132266987736e-14 
   87       2.978440328488e-10       7.224729516616e-14      -1.790060098139e-12       3.320739157780e-16       1.622458376410e-11       1.853944121168e-12      -1.130263156559e-14 
   88       3.014010592635e-10       7.423458152803e-14      -1.866819718678e-12       3.397952011426e-16       1.576440041515e-11       1.811501867276e-12      -1.119358124794e-14 
   89       3.049880642725e-10       7.622791066679e-14      -1.944496668811e-12       3.476070313449e-16       1.532189786427e-11       1.770492752545e-12      -1.101088446394e-14 
   90       3.086050955211e-10       7.822591172532e-14      -2.023066495323e-12       3.555094076010e-16       1.489609733282e-11       1.730853693594e-12      -1.077167106139e-14 
   91       3.122519717759e-10       8.022719411565e-14      -2.102505399912e-12       3.635023260772e-16       1.448575915313e-11       1.692500150399e-12      -1.049488756763e-14 
   92       3.159282724514e-10       8.223034811564e-14      -2.182790305289e-12       3.715857777587e-16       1.408937348928e-11       1.655325338640e-12      -1.020134956086e-14 
   93       3.196335438072e-10       8.423390650709e-14      -2.263892058080e-12       3.797598517395e-16       1.370551881453e-11       1.619227669260e-12      -9.909914786796e-15 
   94       3.233679757665e-10       8.623622159419e-14      -2.345753724582e-12       3.880250631472e-16       1.333401917180e-11       1.584199498719e-12      -9.625230367535e-15 
   95       3.271318079992e-10       8.823557070581e-14      -2.428309137714e-12       3.963820745246e-16       1.297494461884e-11       1.550250332603e-12      -9.348231026574e-15 
   96       3.309251149205e-10       9.023019356711e-14      -2.511489441616e-12       4.048315980738e-16       1.262825480555e-11       1.517379392934e-12      -9.079853277664e-15 
   97       3.347477981907e-10       9.221829236143e-14      -2.595223063543e-12       4.133743969442e-16       1.229379474298e-11       1.485575217992e-12      -8.821034546215e-15 
   98       3.385995792154e-10       9.419803179223e-14      -2.679435685756e-12       4.220112865208e-16       1.197129057219e-11       1.454815262131e-12      -8.572712290699e-15 
   99       3.424799916454e-10       9.616753914500e-14      -2.764050217406e-12       4.307431357125e-16       1.166034533325e-11       1.425065495597e-12      -8.335823124055e-15 
  100       3.463883738768e-10       9.812490434918e-14      -2.848986766430e-12       4.395708682400e-16       1.136043473412e-11       1.396280004348e-12      -8.111301935093e-15 
  101       3.503238615508e-10       1.000681800401e-13      -2.934162611438e-12       4.484954639243e-16       1.107090291961e-11       1.368400589872e-12      -7.900081009895e-15 
  102       3.542853800541e-10       1.019953816208e-13      -3.019492173603e-12       4.575179599748e-16       1.079095824030e-11       1.341356369003e-12      -7.703089153224e-15 
  103       3.582716370185e-10       1.039044873242e-13      -3.104886988553e-12       4.666394522773e-16       1.051966902144e-11       1.315063373746e-12      -7.521250809925e-15 
  104       3.622814119918e-10       1.057935138622e-13      -3.190261505224e-12       4.758609941366e-16       1.025617493474e-11       1.289443956770e-12      -7.355228948849e-15 
  105       3.663144861692e-10       1.076607548792e-13      -3.275551435098e-12       4.851832741504e-16       1.000036274540e-11       1.264488855313e-12      -7.204616050668e-15 
  106       3.703708248572e-10       1.095045749756e-13      -3.360697840813e-12       4.946068970199e-16       9.752274385635e-12       1.240202804186e-12      -7.068631687597e-15 
  107       3.744502873355e-10       1.113233378788e-13      -3.445641566036e-12       5.041324823691e-16       9.511897664062e-12       1.216585298427e-12      -6.946365351983e-15 
  108       3.785526226223e-10       1.131154073354e-13      -3.530323271382e-12       5.137606649059e-16       9.279164403843e-12       1.193630410766e-12      -6.836772761910e-15 
  109       3.826774652400e-10       1.148791480039e-13      -3.614683470341e-12       5.234920945838e-16       9.053948580903e-12       1.171326609087e-12      -6.738672166811e-15 
  110       3.868243309806e-10       1.166129263475e-13      -3.698662565195e-12       5.333274367630e-16       8.836064462108e-12       1.149656573892e-12      -6.650740653071e-15 
  111       3.909926126715e-10       1.183151115261e-13      -3.782200882945e-12       5.432673723717e-16       8.625264743466e-12       1.128597015764e-12      -6.571510449638e-15 
  112       3.951815759414e-10       1.199840762894e-13      -3.865238711232e-12       5.533125980677e-16       8.421238688311e-12       1.108118492833e-12      -6.499365233630e-15 
  113       3.993903549854e-10       1.216181978689e-13      -3.947716334258e-12       5.634638263991e-16       8.223610265499e-12       1.088185228232e-12      -6.432536435940e-15 
  114       4.036179483308e-10       1.232158588713e-13      -4.029574068711e-12       5.737217859663e-16       8.031936287596e-12       1.068754927570e-12      -6.369099546848e-15 
  115       4.078632146029e-10       1.247754481699e-13      -4.110752299688e-12       5.840872215827e-16       7.845704549071e-12       1.049778596386e-12      -6.306970421624e-15 
  116       4.121250440828e-10       1.262953896806e-13      -4.191190197625e-12       5.945608815959e-16       7.664446231648e-12       1.031212004762e-12      -6.244316779035e-15 
  117       4.164029060964e-10       1.277742307470e-13      -4.270821615332e-12       6.051434777553e-16       7.488092604971e-12       1.013052052703e-12      -6.180857353624e-15 
  118       4.206963605359e-10       1.292105662271e-13      -4.349578757251e-12       6.158357207452e-16       7.316658399682e-12       9.953045039009e-13      -6.116714493570e-15 
  119       4.250048853715e-10       1.306030126989e-13      -4.427393477806e-12       6.266383326360e-16       7.150130578503e-12       9.779726555178e-13      -6.052013077864e-15 
  120       4.293278739714e-10       1.319502095997e-13      -4.504197305667e-12       6.375520469322e-16       6.988467484744e-12       9.610572586256e-13      -5.986880492942e-15 
  121       4.336646324213e-10       1.332508203650e-13      -4.579921468004e-12       6.485776086198e-16       6.831597990816e-12       9.445564386524e-13      -5.921446609322e-15 
