# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=7.75386e-06 to 1.63211 h/Mpc,
# number of wavenumbers equal to 556
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       1.559598720164e-02       1.491863544550e+07       1.486712514536e+07       5.899781922215e+03       5.883216748085e+03       0.000000000000e+00       1.489342199339e+07 
       1.570561200623e-02       1.482520789289e+07       1.477323281951e+07       5.781219321419e+03       5.764987064027e+03       0.000000000000e+00       1.479991225594e+07 
       1.581528619874e-02       1.473227825970e+07       1.467983908216e+07       5.665520153816e+03       5.649612771156e+03       0.000000000000e+00       1.470690032617e+07 
       1.592501056168e-02       1.463981282003e+07       1.458691302116e+07       5.552588399298e+03       5.536998117246e+03       0.000000000000e+00       1.461435335743e+07 
       1.603478590056e-02       1.454784319657e+07       1.449449198358e+07       5.442356975048e+03       5.427076207180e+03       0.000000000000e+00       1.452230469732e+07 
       1.614461304423e-02       1.445634227313e+07       1.440254889574e+07       5.334732630352e+03       5.319754041570e+03       0.000000000000e+00       1.443072725984e+07 
       1.625449284527e-02       1.436516094087e+07       1.431093910026e+07       5.229609094752e+03       5.214925697504e+03       0.000000000000e+00       1.433947338824e+07 
       1.636442618036e-02       1.427448608012e+07       1.421984928578e+07       5.126956821785e+03       5.112561659105e+03       0.000000000000e+00       1.424872978521e+07 
       1.647441395067e-02       1.418434903146e+07       1.412929461427e+07       5.026731509732e+03       5.012617765359e+03       0.000000000000e+00       1.415852283914e+07 
       1.658445708227e-02       1.409466524162e+07       1.403919168048e+07       4.928823017822e+03       4.914984171627e+03       0.000000000000e+00       1.406876840060e+07 
       1.669455652658e-02       1.400551413375e+07       1.394960533871e+07       4.833239920575e+03       4.819669469909e+03       0.000000000000e+00       1.397954140065e+07 
       1.680471326078e-02       1.391674150602e+07       1.386039721914e+07       4.739782601950e+03       4.726474575352e+03       0.000000000000e+00       1.389069256221e+07 
       1.691492828831e-02       1.382840536448e+07       1.377161899593e+07       4.648456622380e+03       4.635405014877e+03       0.000000000000e+00       1.380227792399e+07 
       1.702520263934e-02       1.374050491101e+07       1.368327614132e+07       4.559204047120e+03       4.546403039320e+03       0.000000000000e+00       1.371429859993e+07 
       1.713553737126e-02       1.365301825474e+07       1.359535137620e+07       4.471962575926e+03       4.459406522900e+03       0.000000000000e+00       1.362673411900e+07 
       1.724593356922e-02       1.356597087540e+07       1.350787597343e+07       4.386687603447e+03       4.374370985626e+03       0.000000000000e+00       1.353961171074e+07 
       1.735639234663e-02       1.347941937314e+07       1.342090598824e+07       4.303342263782e+03       4.291259658403e+03       0.000000000000e+00       1.345298777305e+07 
       1.746691484575e-02       1.339314385625e+07       1.333422648338e+07       4.221835072744e+03       4.209981382964e+03       0.000000000000e+00       1.336664406481e+07 
       1.757750223826e-02       1.330740224640e+07       1.324808461834e+07       4.142127859056e+03       4.130497955948e+03       0.000000000000e+00       1.328083506223e+07 
       1.768815572583e-02       1.322174918764e+07       1.316203522591e+07       4.064073783359e+03       4.052663051100e+03       0.000000000000e+00       1.319511575084e+07 
       1.779887654077e-02       1.313676880428e+07       1.307664904498e+07       3.987789069552e+03       3.976592485940e+03       0.000000000000e+00       1.311006580185e+07 
       1.790966594666e-02       1.305228853002e+07       1.299175853630e+07       3.913237587721e+03       3.902250366509e+03       0.000000000000e+00       1.302551429152e+07 
       1.802052523897e-02       1.296822425668e+07       1.290728115675e+07       3.840290922878e+03       3.829508527616e+03       0.000000000000e+00       1.294137764236e+07 
       1.813145574578e-02       1.288458312717e+07       1.282322791906e+07       3.768931548469e+03       3.758349541362e+03       0.000000000000e+00       1.285766417246e+07 
       1.824245882849e-02       1.280134182316e+07       1.273957860461e+07       3.699101476330e+03       3.688715550970e+03       0.000000000000e+00       1.277435152328e+07 
       1.835353588251e-02       1.271854839031e+07       1.265638567998e+07       3.630755655655e+03       3.620561607184e+03       0.000000000000e+00       1.269148905757e+07 
       1.846468833802e-02       1.263614848600e+07       1.257359445177e+07       3.563875991385e+03       3.553869720851e+03       0.000000000000e+00       1.260902236041e+07 
       1.857591766076e-02       1.255418040562e+07       1.249124273383e+07       3.498424549570e+03       3.488602046599e+03       0.000000000000e+00       1.252698955595e+07 
       1.868722535282e-02       1.247275777993e+07       1.240944520419e+07       3.434404281191e+03       3.424761532568e+03       0.000000000000e+00       1.244550452177e+07 
       1.879861295346e-02       1.239168867482e+07       1.232800002028e+07       3.371719710715e+03       3.362252967506e+03       0.000000000000e+00       1.236437242540e+07 
       1.891008203996e-02       1.231097501181e+07       1.224690776628e+07       3.310350965100e+03       3.301056563266e+03       0.000000000000e+00       1.228359477943e+07 
       1.902163422851e-02       1.223079538125e+07       1.216634750992e+07       3.250236621332e+03       3.241110945490e+03       0.000000000000e+00       1.220335020583e+07 
       1.913327117512e-02       1.215086697113e+07       1.208603851094e+07       3.191373254618e+03       3.182412857557e+03       0.000000000000e+00       1.212335670452e+07 
       1.924499457651e-02       1.207133446664e+07       1.200612847921e+07       3.133729577382e+03       3.124931039039e+03       0.000000000000e+00       1.204375979050e+07 
       1.935680617116e-02       1.199216976809e+07       1.192659101330e+07       3.077270199484e+03       3.068630202183e+03       0.000000000000e+00       1.196453189969e+07 
       1.946870774022e-02       1.191322784173e+07       1.184728130337e+07       3.021922148979e+03       3.013437564580e+03       0.000000000000e+00       1.188552815907e+07 
       1.958070110860e-02       1.183490257404e+07       1.176859621817e+07       2.967746353719e+03       2.959413869300e+03       0.000000000000e+00       1.180714311313e+07 
       1.969278814601e-02       1.175698958420e+07       1.169033486881e+07       2.914692680279e+03       2.906509157123e+03       0.000000000000e+00       1.172917357590e+07 
       1.980497076805e-02       1.167946671347e+07       1.161246492142e+07       2.862748150931e+03       2.854710526559e+03       0.000000000000e+00       1.165159430079e+07 
       1.991725093734e-02       1.160256823791e+07       1.153522698642e+07       2.811879847334e+03       2.803985028367e+03       0.000000000000e+00       1.157464134551e+07 
       2.002963066473e-02       1.152561174119e+07       1.145792066570e+07       2.761900928758e+03       2.754146429325e+03       0.000000000000e+00       1.149762724691e+07 
       2.014211201043e-02       1.144930518675e+07       1.138126799384e+07       2.713004560015e+03       2.705387343433e+03       0.000000000000e+00       1.142126380680e+07 
       2.025469708532e-02       1.137339355114e+07       1.130501405378e+07       2.665089026122e+03       2.657606339269e+03       0.000000000000e+00       1.134529619670e+07 
       2.036738805222e-02       1.129786521104e+07       1.122914920038e+07       2.618129163346e+03       2.610778330811e+03       0.000000000000e+00       1.126971340377e+07 
       2.048018712720e-02       1.122277073040e+07       1.115372528393e+07       2.572121015305e+03       2.564899376270e+03       0.000000000000e+00       1.119456635185e+07 
       2.059309658096e-02       1.114811294095e+07       1.107874212368e+07       2.527055056293e+03       2.519959988444e+03       0.000000000000e+00       1.111985695248e+07 
       2.070611874024e-02       1.107387416957e+07       1.100418500986e+07       2.482815718608e+03       2.475844812073e+03       0.000000000000e+00       1.104556844714e+07 
       2.081925598931e-02       1.099986167914e+07       1.092986128618e+07       2.439439734246e+03       2.432590613211e+03       0.000000000000e+00       1.097150824630e+07 
       2.093251077145e-02       1.092619769003e+07       1.085588523408e+07       2.396922952189e+03       2.390193226529e+03       0.000000000000e+00       1.089779607213e+07 
       2.104588559051e-02       1.085295274904e+07       1.078232762903e+07       2.355236804877e+03       2.348624155332e+03       0.000000000000e+00       1.082450249612e+07 
       2.115938301255e-02       1.078009788691e+07       1.070916081274e+07       2.314335548801e+03       2.307837702367e+03       0.000000000000e+00       1.075159896714e+07 
       2.127300566748e-02       1.070747512396e+07       1.063622753157e+07       2.274235063928e+03       2.267849867703e+03       0.000000000000e+00       1.067892782759e+07 
       2.138675625079e-02       1.063538295344e+07       1.056382760770e+07       2.234916019747e+03       2.228641230849e+03       0.000000000000e+00       1.060678778549e+07 
       2.150063752535e-02       1.056367937508e+07       1.049182095138e+07       2.196349434441e+03       2.190182932072e+03       0.000000000000e+00       1.053503751355e+07 
       2.161465232322e-02       1.049236139071e+07       1.042020618451e+07       2.158522599468e+03       2.152462305748e+03       0.000000000000e+00       1.046367450939e+07 
       2.172880354759e-02       1.042146126300e+07       1.034901540255e+07       2.121418600370e+03       2.115462468164e+03       0.000000000000e+00       1.039273096412e+07 
       2.184309417472e-02       1.035108372940e+07       1.027835636989e+07       2.085038196043e+03       2.079184172543e+03       0.000000000000e+00       1.032231247118e+07 
       2.195752725598e-02       1.028071741654e+07       1.020772058769e+07       2.049332419840e+03       2.043578720333e+03       0.000000000000e+00       1.025190885962e+07 
       2.207210592000e-02       1.021092852308e+07       1.013766728505e+07       2.014304940368e+03       2.008649591142e+03       0.000000000000e+00       1.018208384229e+07 
       2.218683337479e-02       1.014151896471e+07       1.006799890055e+07       1.979938663208e+03       1.974379808977e+03       0.000000000000e+00       1.011263962059e+07 
       2.230171291006e-02       1.007249701510e+07       9.998721548541e+06       1.946199812512e+03       1.940735659940e+03       0.000000000000e+00       1.004358380462e+07 
       2.241674789950e-02       1.000383487512e+07       9.929805385330e+06       1.913105664022e+03       1.907734430230e+03       0.000000000000e+00       9.974887989682e+06 
       2.253194180327e-02       9.935552234608e+06       9.861269582158e+06       1.880628830708e+03       1.875348781387e+03       0.000000000000e+00       9.906571694945e+06 
       2.264729817044e-02       9.867636682454e+06       9.793101466050e+06       1.848754908492e+03       1.843564352261e+03       0.000000000000e+00       9.838622437371e+06 
       2.276282064165e-02       9.800091966537e+06       9.725305741091e+06       1.817466733547e+03       1.812364018903e+03       0.000000000000e+00       9.771044253945e+06 
       2.287851295177e-02       9.732916666155e+06       9.657882502740e+06       1.786759528315e+03       1.781743029669e+03       0.000000000000e+00       9.703836187083e+06 
       2.299437893270e-02       9.666082482721e+06       9.590807000174e+06       1.756625990458e+03       1.751694120158e+03       0.000000000000e+00       9.636971037802e+06 
       2.311042251625e-02       9.599645627268e+06       9.524133188492e+06       1.727035584532e+03       1.722186790706e+03       0.000000000000e+00       9.570504293529e+06 
       2.322664773719e-02       9.533577287249e+06       9.457835611618e+06       1.697988093536e+03       1.693220853313e+03       0.000000000000e+00       9.504408183341e+06 
       2.334305873632e-02       9.467885493489e+06       9.391922364175e+06       1.669465347814e+03       1.664778177219e+03       0.000000000000e+00       9.438690752376e+06 
       2.345965976371e-02       9.402705230462e+06       9.326529422389e+06       1.641485677009e+03       1.636877056202e+03       0.000000000000e+00       9.373487201382e+06 
       2.357645518205e-02       9.337550201933e+06       9.261171392852e+06       1.613982718489e+03       1.609451341571e+03       0.000000000000e+00       9.308311819436e+06 
       2.369344947016e-02       9.272921983094e+06       9.196347499863e+06       1.586980723380e+03       1.582525146688e+03       0.000000000000e+00       9.243665145193e+06 
       2.381064722658e-02       9.208583169707e+06       9.131820705436e+06       1.560458103805e+03       1.556076995490e+03       0.000000000000e+00       9.179310037454e+06 
       2.392805317332e-02       9.144670877199e+06       9.067715602703e+06       1.534430322157e+03       1.530122301344e+03       0.000000000000e+00       9.115379706694e+06 
       2.404567215976e-02       9.081114137440e+06       9.003968597646e+06       1.508860064211e+03       1.504623837007e+03       0.000000000000e+00       9.051805478073e+06 
       2.416350916675e-02       9.017944851446e+06       8.940610925667e+06       1.483753256537e+03       1.479587523432e+03       0.000000000000e+00       8.988619029349e+06 
       2.428156931074e-02       8.955126192818e+06       8.877606474784e+06       1.459092272209e+03       1.454995782088e+03       0.000000000000e+00       8.925783775392e+06 
       2.439985784824e-02       8.892665763348e+06       8.814965023338e+06       1.434869297642e+03       1.430840820896e+03       0.000000000000e+00       8.863307976681e+06 
       2.451838018034e-02       8.830631612062e+06       8.752756521561e+06       1.411056723047e+03       1.407095047734e+03       0.000000000000e+00       8.801260218424e+06 
       2.463714185745e-02       8.768883809303e+06       8.690842365142e+06       1.387682873329e+03       1.383786826589e+03       0.000000000000e+00       8.739501064260e+06 
       2.475614858424e-02       8.707491335090e+06       8.629292274455e+06       1.364720789007e+03       1.360889214391e+03       0.000000000000e+00       8.678099675907e+06 
       2.487540622480e-02       8.646533011428e+06       8.568187166860e+06       1.342188134437e+03       1.338419860165e+03       0.000000000000e+00       8.617135463897e+06 
       2.499492080795e-02       8.585832859210e+06       8.507343101100e+06       1.320019967287e+03       1.316313934314e+03       0.000000000000e+00       8.556430133984e+06 
       2.511469853286e-02       8.525473784077e+06       8.446847910125e+06       1.298227772624e+03       1.294582892276e+03       0.000000000000e+00       8.496068041075e+06 
       2.523474577481e-02       8.465490518206e+06       8.386735466250e+06       1.276847496887e+03       1.273262688516e+03       0.000000000000e+00       8.436083633084e+06 
       2.535506909131e-02       8.405892318734e+06       8.327013246043e+06       1.255816922882e+03       1.252291155663e+03       0.000000000000e+00       8.376485618385e+06 
       2.547567522834e-02       8.346620676494e+06       8.267616832041e+06       1.235153705456e+03       1.231685951918e+03       0.000000000000e+00       8.317213723945e+06 
       2.559657112702e-02       8.287674117624e+06       8.208548105330e+06       1.214850682829e+03       1.211439941927e+03       0.000000000000e+00       8.258267499617e+06 
       2.571776393042e-02       8.229080369229e+06       8.149837014884e+06       1.194890669146e+03       1.191535968232e+03       0.000000000000e+00       8.199675332170e+06 
       2.583926099077e-02       8.170838468134e+06       8.091483628267e+06       1.175278163629e+03       1.171978538525e+03       0.000000000000e+00       8.141436573274e+06 
       2.596106987696e-02       8.112901197295e+06       8.033439623273e+06       1.155991880465e+03       1.152746399400e+03       0.000000000000e+00       8.083503699065e+06 
       2.608319838237e-02       8.055327143568e+06       7.975764533307e+06       1.137026029886e+03       1.133833767040e+03       0.000000000000e+00       8.025935547597e+06 
       2.620565453306e-02       7.998092115267e+06       7.918444981265e+06       1.118399748236e+03       1.115259804196e+03       0.000000000000e+00       7.968711239533e+06 
       2.632844659630e-02       7.941221880305e+06       7.861498062581e+06       1.100088051356e+03       1.096999519462e+03       0.000000000000e+00       7.911853882465e+06 
       2.645158308958e-02       7.884727447999e+06       7.804932640237e+06       1.082096271445e+03       1.079058260481e+03       0.000000000000e+00       7.855373824365e+06 
       2.657507278994e-02       7.828535150191e+06       7.748676040119e+06       1.064396996414e+03       1.061408681229e+03       0.000000000000e+00       7.799197747080e+06 
       2.669892474378e-02       7.772590926518e+06       7.692665353229e+06       1.046979139627e+03       1.044039723499e+03       0.000000000000e+00       7.743268927137e+06 
       2.682314827714e-02       7.717162334977e+06       7.637172193702e+06       1.029884128772e+03       1.026992708782e+03       0.000000000000e+00       7.687855988481e+06 
       2.694775300649e-02       7.662059462630e+06       7.582013962877e+06       1.013075233250e+03       1.010231016259e+03       0.000000000000e+00       7.632771369074e+06 
       2.707274884997e-02       7.607081279451e+06       7.526986539831e+06       9.965137701434e+02       9.937160467847e+02       0.000000000000e+00       7.577813224784e+06 
       2.719814603923e-02       7.552633466413e+06       7.472505347089e+06       9.802619507220e+02       9.775098575370e+02       0.000000000000e+00       7.523389947701e+06 
       2.732395513186e-02       7.498425692374e+06       7.418268238330e+06       9.642583868340e+02       9.615512216358e+02       0.000000000000e+00       7.469207789842e+06 
       2.745018702443e-02       7.444533304167e+06       7.364353177981e+06       9.485267105362e+02       9.458637255286e+02       0.000000000000e+00       7.415342848002e+06 
       2.757685296612e-02       7.391093238510e+06       7.310895192901e+06       9.330472999513e+02       9.304277364126e+02       0.000000000000e+00       7.361931389322e+06 
       2.770396457315e-02       7.337862627190e+06       7.257650295197e+06       9.178269365447e+02       9.152501094779e+02       0.000000000000e+00       7.308730359130e+06 
       2.783153384384e-02       7.284875560231e+06       7.204651863509e+06       9.028551642919e+02       9.003203984958e+02       0.000000000000e+00       7.255773608836e+06 
       2.795957317456e-02       7.232339029950e+06       7.152107820984e+06       8.881378418107e+02       8.856444058192e+02       0.000000000000e+00       7.203268282526e+06 
       2.808809537639e-02       7.180099317781e+06       7.099868195772e+06       8.736503301911e+02       8.711975686807e+02       0.000000000000e+00       7.151061901865e+06 
       2.821711369275e-02       7.128179695139e+06       7.047955875038e+06       8.593987249815e+02       8.569859763321e+02       0.000000000000e+00       7.099177606289e+06 
       2.834664181795e-02       7.076593229649e+06       6.996385909475e+06       8.453800399282e+02       8.430066503712e+02       0.000000000000e+00       7.047629059641e+06 
       2.847669391668e-02       7.025327642846e+06       6.945146957920e+06       8.315882882934e+02       8.292536204516e+02       0.000000000000e+00       6.996404277028e+06 
       2.860728464466e-02       6.974395462128e+06       6.894251670634e+06       8.180188684060e+02       8.157222967949e+02       0.000000000000e+00       6.945515815310e+06 
       2.873842917037e-02       6.923826308177e+06       6.843730354017e+06       8.046722096288e+02       8.024130928924e+02       0.000000000000e+00       6.894993485327e+06 
       2.887014319797e-02       6.873529825936e+06       6.793488195849e+06       7.915361498118e+02       7.893139128287e+02       0.000000000000e+00       6.844745630834e+06 
       2.900244299152e-02       6.823552030958e+06       6.743569673520e+06       7.786102966939e+02       7.764243495046e+02       0.000000000000e+00       6.794817769118e+06 
       2.913534540064e-02       6.773791209109e+06       6.693871285115e+06       7.658866105616e+02       7.637364063288e+02       0.000000000000e+00       6.745107705885e+06 
       2.926886788756e-02       6.724440508199e+06       6.644587178562e+06       7.533674355159e+02       7.512523777895e+02       0.000000000000e+00       6.695808770667e+06 
       2.940302855578e-02       6.675399661028e+06       6.595617931691e+06       7.410469725925e+02       7.389665050150e+02       0.000000000000e+00       6.646821017816e+06 
       2.953784618045e-02       6.626658085439e+06       6.546954542335e+06       7.289181291422e+02       7.268717123773e+02       0.000000000000e+00       6.598134353591e+06 
       2.967334024045e-02       6.578235204038e+06       6.498617692692e+06       7.169879086140e+02       7.149749952553e+02       0.000000000000e+00       6.549768572215e+06 
       2.980953095255e-02       6.530128114837e+06       6.450608557631e+06       7.052411484978e+02       7.032612155474e+02       0.000000000000e+00       6.501722016401e+06 
       2.994643930755e-02       6.482324837616e+06       6.402913548940e+06       6.936753690210e+02       6.917279064731e+02       0.000000000000e+00       6.453982223359e+06 
       3.008408710866e-02       6.434882697546e+06       6.355591136436e+06       6.822921313889e+02       6.803766096741e+02       0.000000000000e+00       6.406606830659e+06 
       3.022249701229e-02       6.387512007815e+06       6.308357594786e+06       6.710726770907e+02       6.691886721051e+02       0.000000000000e+00       6.359308153617e+06 
       3.036169257145e-02       6.340588419926e+06       6.261564902813e+06       6.600330433613e+02       6.581800298143e+02       0.000000000000e+00       6.312454387386e+06 
       3.050169828185e-02       6.293986097797e+06       6.215098740244e+06       6.491673149012e+02       6.473448079447e+02       0.000000000000e+00       6.265923286811e+06 
       3.064253963106e-02       6.247689764261e+06       6.168944524502e+06       6.384699480444e+02       6.366774755366e+02       0.000000000000e+00       6.219699796217e+06 
       3.078424315085e-02       6.201693280492e+06       6.123097891350e+06       6.279368308990e+02       6.261739325311e+02       0.000000000000e+00       6.173778321687e+06 
       3.092683647303e-02       6.156000100442e+06       6.077564031717e+06       6.175610436527e+02       6.158272722542e+02       0.000000000000e+00       6.128162844497e+06 
       3.107034838901e-02       6.110686886800e+06       6.032421296208e+06       6.073494195317e+02       6.056443123001e+02       0.000000000000e+00       6.082930493025e+06 
       3.121480891349e-02       6.065585543157e+06       5.987501747368e+06       5.972882386915e+02       5.956113782074e+02       0.000000000000e+00       6.037913326512e+06 
       3.136024935247e-02       6.020706754707e+06       5.942815007437e+06       5.873747267061e+02       5.857257019619e+02       0.000000000000e+00       5.993121699284e+06 
       3.150670237608e-02       5.976236066138e+06       5.898548587486e+06       5.776201906154e+02       5.759985545832e+02       0.000000000000e+00       5.948741637179e+06 
       3.165420209657e-02       5.932036919982e+06       5.854559292312e+06       5.680067889907e+02       5.664121405225e+02       0.000000000000e+00       5.904634646238e+06 
       3.180278415188e-02       5.888099042594e+06       5.810838226304e+06       5.585362729954e+02       5.569682173234e+02       0.000000000000e+00       5.860790879471e+06 
       3.195248579536e-02       5.844524884508e+06       5.767486605068e+06       5.492015918153e+02       5.476597254204e+02       0.000000000000e+00       5.817312345598e+06 
       3.210334599206e-02       5.801155108493e+06       5.724347028558e+06       5.400060260710e+02       5.384899772095e+02       0.000000000000e+00       5.774040399566e+06 
       3.225540552232e-02       5.758064211361e+06       5.681496659839e+06       5.309451846189e+02       5.294545758544e+02       0.000000000000e+00       5.731050303507e+06 
       3.240870709323e-02       5.715188456028e+06       5.638869998739e+06       5.220086323261e+02       5.205431137133e+02       0.000000000000e+00       5.688277823484e+06 
       3.256329545864e-02       5.672626675329e+06       5.596572312213e+06       5.132081541528e+02       5.117673517981e+02       0.000000000000e+00       5.645823690804e+06 
       3.271921754868e-02       5.630460176024e+06       5.554684621629e+06       5.045378839704e+02       5.031214072464e+02       0.000000000000e+00       5.603769073368e+06 
       3.287652260956e-02       5.588467768522e+06       5.512985154496e+06       4.959953381533e+02       4.946028634065e+02       0.000000000000e+00       5.561892744940e+06 
       3.303526235461e-02       5.546900087754e+06       5.471704016033e+06       4.875818516751e+02       4.862129989816e+02       0.000000000000e+00       5.520438921972e+06 
       3.319549112782e-02       5.505433243532e+06       5.430548190359e+06       4.792692788282e+02       4.779237630674e+02       0.000000000000e+00       5.479093333085e+06 
       3.335726608097e-02       5.464294390743e+06       5.389722209517e+06       4.710781665272e+02       4.697556462174e+02       0.000000000000e+00       5.438076091565e+06 
       3.352064736578e-02       5.423391011899e+06       5.349150506118e+06       4.629970793644e+02       4.616972457174e+02       0.000000000000e+00       5.397299906289e+06 
       3.368569834261e-02       5.382870407950e+06       5.308968699120e+06       4.550424746873e+02       4.537649735545e+02       0.000000000000e+00       5.356908422933e+06 
       3.385248580743e-02       5.342561759494e+06       5.269012693291e+06       4.471913429744e+02       4.459358839646e+02       0.000000000000e+00       5.316732980932e+06 
       3.402108023904e-02       5.302516820042e+06       5.229330566343e+06       4.394463854699e+02       4.382126677559e+02       0.000000000000e+00       5.276824180197e+06 
       3.419155606858e-02       5.262748652259e+06       5.189935945500e+06       4.318098102637e+02       4.305975347941e+02       0.000000000000e+00       5.237195247176e+06 
       3.436399197398e-02       5.223196823119e+06       5.150767101777e+06       4.242697583739e+02       4.230786500344e+02       0.000000000000e+00       5.197785392290e+06 
       3.453847120195e-02       5.183942214989e+06       5.111906875096e+06       4.168337644407e+02       4.156635322143e+02       0.000000000000e+00       5.158676043108e+06 
       3.471508192066e-02       5.144952594428e+06       5.073325400668e+06       4.094968358017e+02       4.083472015349e+02       0.000000000000e+00       5.119835708843e+06 
       3.489391760677e-02       5.106239986685e+06       5.035037065851e+06       4.022582390723e+02       4.011289269664e+02       0.000000000000e+00       5.081277127183e+06 
       3.507507747067e-02       5.067776259013e+06       4.997012890035e+06       3.951137841478e+02       3.940045315639e+02       0.000000000000e+00       5.042971924840e+06 
       3.525866692460e-02       5.029624495122e+06       4.959321191807e+06       3.880579629167e+02       3.869685049920e+02       0.000000000000e+00       5.004984741186e+06 
       3.544479809892e-02       4.991710938406e+06       4.921880589961e+06       3.810982014907e+02       3.800282829019e+02       0.000000000000e+00       4.967239542236e+06 
       3.563359041232e-02       4.954040848837e+06       4.884696425926e+06       3.742252357268e+02       3.731746129014e+02       0.000000000000e+00       4.929741609433e+06 
       3.582517120298e-02       4.916633450439e+06       4.847787761798e+06       3.674384136780e+02       3.664068448983e+02       0.000000000000e+00       4.892510105178e+06 
       3.601967642852e-02       4.879484011108e+06       4.811150104188e+06       3.607352722779e+02       3.597225226899e+02       0.000000000000e+00       4.855540373156e+06 
       3.621725144361e-02       4.842578508637e+06       4.774771095990e+06       3.541127232519e+02       3.531185665659e+02       0.000000000000e+00       4.818818907721e+06 
       3.641805186594e-02       4.805934349312e+06       4.738671147460e+06       3.475700378004e+02       3.465942496468e+02       0.000000000000e+00       4.782364019840e+06 
       3.662224454244e-02       4.769462124595e+06       4.702761483052e+06       3.410995123835e+02       3.401418960425e+02       0.000000000000e+00       4.746086550961e+06 
       3.683000862984e-02       4.733332589436e+06       4.667217445080e+06       3.347110791647e+02       3.337713998307e+02       0.000000000000e+00       4.710158545642e+06 
       3.704153680599e-02       4.697476778433e+06       4.631967603320e+06       3.283885727075e+02       3.274666303719e+02       0.000000000000e+00       4.674510331030e+06 
       3.725703663090e-02       4.661754344893e+06       4.596875247895e+06       3.221399634724e+02       3.212355723273e+02       0.000000000000e+00       4.639002758650e+06 
       3.747673207992e-02       4.626332920153e+06       4.562100448224e+06       3.159597680037e+02       3.150727284212e+02       0.000000000000e+00       4.603801047625e+06 
       3.770086527530e-02       4.591217849201e+06       4.527649244666e+06       3.098420339685e+02       3.089721562252e+02       0.000000000000e+00       4.568910751519e+06 
       3.792969844718e-02       4.556324986250e+06       4.493440065496e+06       3.037927944528e+02       3.029398991244e+02       0.000000000000e+00       4.534248562933e+06 
       3.816351616048e-02       4.521651752265e+06       4.459472210914e+06       2.978095591127e+02       2.969734741901e+02       0.000000000000e+00       4.499812477375e+06 
       3.840262785130e-02       4.487293478697e+06       4.425842967652e+06       2.918773369869e+02       2.910578942937e+02       0.000000000000e+00       4.465698361575e+06 
       3.864737072466e-02       4.453137000710e+06       4.392440428199e+06       2.860044250948e+02       2.852014697821e+02       0.000000000000e+00       4.431793506176e+06 
       3.889811307545e-02       4.419249574609e+06       4.359336683993e+06       2.801873687042e+02       2.794007438036e+02       0.000000000000e+00       4.398166598617e+06 
       3.915525810708e-02       4.385677061318e+06       4.326582891638e+06       2.744303782928e+02       2.736599250526e+02       0.000000000000e+00       4.364865085008e+06 
       3.941924833741e-02       4.352215963409e+06       4.293960054160e+06       2.687093179716e+02       2.679549251023e+02       0.000000000000e+00       4.331680872523e+06 
       3.969057070054e-02       4.319146827212e+06       4.261765724314e+06       2.630373220157e+02       2.622988403354e+02       0.000000000000e+00       4.298899513131e+06 
       3.996976247634e-02       4.286262662904e+06       4.229786698956e+06       2.574098305588e+02       2.566871468513e+02       0.000000000000e+00       4.266312254829e+06 
       4.025741820863e-02       4.253627984193e+06       4.198085913989e+06       2.518248712402e+02       2.511178720332e+02       0.000000000000e+00       4.233983089176e+06 
       4.055419780921e-02       4.221229891080e+06       4.166654798492e+06       2.462726503670e+02       2.455812377710e+02       0.000000000000e+00       4.201900444146e+06 
       4.086083609079e-02       4.189069328575e+06       4.135499143770e+06       2.407525126541e+02       2.400765964262e+02       0.000000000000e+00       4.170066741577e+06 
       4.117815402883e-02       4.157118473045e+06       4.104592480900e+06       2.352608826294e+02       2.346003863644e+02       0.000000000000e+00       4.138454588573e+06 
       4.150707212525e-02       4.125483199975e+06       4.074043429774e+06       2.297921177961e+02       2.291469636821e+02       0.000000000000e+00       4.107170629749e+06 
       4.184862633891e-02       4.094061845456e+06       4.043755783718e+06       2.243472635720e+02       2.237173943902e+02       0.000000000000e+00       4.076114929712e+06 
       4.220398716474e-02       4.062879577326e+06       4.013757721291e+06       2.189201865434e+02       2.183055554999e+02       0.000000000000e+00       4.045313558088e+06 
       4.257448259274e-02       4.031962030914e+06       3.984075961674e+06       2.135046622046e+02       2.129052351683e+02       0.000000000000e+00       4.014792464274e+06 
       4.296162586813e-02       4.001295571156e+06       3.954686992411e+06       2.080963421733e+02       2.075121013529e+02       0.000000000000e+00       3.984535010698e+06 
       4.336714921612e-02       3.970700287958e+06       3.925436311019e+06       2.026762791371e+02       2.021072546830e+02       0.000000000000e+00       3.954369147697e+06 
       4.379304500161e-02       3.940506496415e+06       3.896636115763e+06       1.972583738157e+02       1.967045555561e+02       0.000000000000e+00       3.924619456668e+06 
       4.424161618007e-02       3.910364948350e+06       3.867955330395e+06       1.918170878670e+02       1.912785441905e+02       0.000000000000e+00       3.894942451997e+06 
