# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.496485662785e-10       7.302452965950e-15       4.831725813060e-13       0.000000000000e+00       8.708007407492e-09       4.849011546282e-10      -2.510179904151e-12 
    3       1.410312772402e-10       1.236021026027e-14       6.074145721997e-13       0.000000000000e+00       5.404152033505e-09       3.464524121890e-10      -2.208832211495e-12 
    4       1.325393236155e-10       1.443058997893e-14       6.283238296097e-13       0.000000000000e+00       3.767201717554e-09       2.636727920080e-10      -1.761856054922e-12 
    5       1.258125856081e-10       1.334496878427e-14       5.883776442933e-13       0.000000000000e+00       2.814104339285e-09       2.091631457788e-10      -1.307729713051e-12 
    6       1.208569884430e-10       1.029623278147e-14       5.176622617631e-13       0.000000000000e+00       2.199164670183e-09       1.707730785860e-10      -8.935283139024e-13 
    7       1.173741173009e-10       6.823487625176e-15       4.366279961525e-13       0.000000000000e+00       1.773937767352e-09       1.424317045693e-10      -5.434889964252e-13 
    8       1.150435053645e-10       4.031901392301e-15       3.576082715708e-13       0.000000000000e+00       1.465152755122e-09       1.207719771005e-10      -2.683860393084e-13 
    9       1.136201238743e-10       2.330875270869e-15       2.878928371368e-13       0.000000000000e+00       1.233277321791e-09       1.037825178391e-10      -6.983519029380e-14 
   10       1.128882633314e-10       1.568586391725e-15       2.315425238354e-13       0.000000000000e+00       1.054321400249e-09       9.020260437535e-11       5.750587181318e-14 
   11       1.127074170617e-10       1.343610804433e-15       1.903062853830e-13       0.000000000000e+00       8.886881812387e-10       7.944373892665e-11       1.232429482302e-13 
   12       1.129688609493e-10       1.286148072955e-15       1.638505041444e-13       0.000000000000e+00       7.765265424867e-10       7.022980862838e-11       1.420139330379e-13 
   13       1.135526276891e-10       1.198638233316e-15       1.503820124648e-13       0.000000000000e+00       6.844552892491e-10       6.269872694328e-11       1.275834990406e-13 
   14       1.143595334555e-10       1.053057188143e-15       1.473435346927e-13       0.000000000000e+00       6.078497227500e-10       5.616590960038e-11       9.266995840468e-14 
   15       1.153960545529e-10       9.091884950298e-16       1.516887923924e-13       0.000000000000e+00       5.433685117987e-10       5.070664115756e-11       4.950157135698e-14 
   16       1.166230160548e-10       8.283491681408e-16       1.603881890306e-13       0.000000000000e+00       4.885446324676e-10       4.607977579660e-11       7.183341734379e-15 
   17       1.179581413260e-10       8.278598557921e-16       1.709421182146e-13       0.000000000000e+00       4.415147224442e-10       4.208623047862e-11      -2.792591927930e-14 
   18       1.194048942895e-10       8.803258413958e-16       1.814783656172e-13       0.000000000000e+00       4.006944867543e-10       3.854006073620e-11      -5.227753813854e-14 
   19       1.209712043933e-10       9.531619115140e-16       1.910155778751e-13       0.000000000000e+00       3.654367933474e-10       3.541102589638e-11      -6.500550086629e-14 
   20       1.226015294990e-10       1.012976940304e-15       1.988103029068e-13       0.000000000000e+00       3.343828491884e-10       3.264533321768e-11      -6.695887465758e-14 
   21       1.243077382817e-10       1.062740204630e-15       2.049527853219e-13       0.000000000000e+00       3.070451896617e-10       3.019857403665e-11      -6.028122290262e-14 
   22       1.260893122726e-10       1.120557466419e-15       2.099117338012e-13       0.000000000000e+00       2.827701390108e-10       2.798944911426e-11      -4.831742685225e-14 
   23       1.279353024733e-10       1.205652604900e-15       2.141436835269e-13       0.000000000000e+00       2.612242207150e-10       2.598730756900e-11      -3.399707972735e-14 
   24       1.298135486036e-10       1.336431777375e-15       2.181718327397e-13       0.000000000000e+00       2.419096363224e-10       2.415912594509e-11      -2.040029977238e-14 
   25       1.317412472164e-10       1.513432465208e-15       2.224740676312e-13       0.000000000000e+00       2.245995025156e-10       2.251449348948e-11      -9.381660404998e-15 
   26       1.337311080353e-10       1.729847502400e-15       2.274763256027e-13       0.000000000000e+00       2.089808209192e-10       2.105582253139e-11      -2.299067635322e-15 
   27       1.357640439829e-10       1.979202345937e-15       2.332130906705e-13       0.000000000000e+00       1.948663349567e-10       1.974973764302e-11       6.518196968680e-16 
   28       1.378040174888e-10       2.254958996614e-15       2.395233634958e-13       0.000000000000e+00       1.820127626647e-10       1.854488014570e-11      -1.373818229366e-16 
   29       1.398607577894e-10       2.556647785475e-15       2.461030172217e-13       0.000000000000e+00       1.703545468633e-10       1.743695505805e-11      -3.857103348784e-15 
   30       1.419486459427e-10       2.885583059973e-15       2.525072140671e-13       0.000000000000e+00       1.597666012403e-10       1.642765680205e-11      -9.275868024533e-15 
   31       1.440716860107e-10       3.242450346058e-15       2.582121210212e-13       0.000000000000e+00       1.500330695954e-10       1.550932516719e-11      -1.495043020879e-14 
   32       1.462328116317e-10       3.625082312679e-15       2.628423639426e-13       0.000000000000e+00       1.411037639505e-10       1.467249848207e-11      -2.001173549318e-14 
   33       1.484253360712e-10       4.029747040116e-15       2.660179696715e-13       0.000000000000e+00       1.329156135190e-10       1.389925915354e-11      -2.364653700249e-14 
   34       1.506363830774e-10       4.453214694605e-15       2.673714236947e-13       0.000000000000e+00       1.253541183808e-10       1.316779043476e-11      -2.511014815767e-14 
   35       1.528725258265e-10       4.898201210873e-15       2.668275037878e-13       0.000000000000e+00       1.183806373053e-10       1.247875040242e-11      -2.451149361202e-14 
   36       1.551414604598e-10       5.369898625956e-15       2.644234346385e-13       0.000000000000e+00       1.119392861065e-10       1.183726142490e-11      -2.231371139796e-14 
   37       1.574455034467e-10       5.873669275117e-15       2.602393943973e-13       0.000000000000e+00       1.059463010704e-10       1.124552247680e-11      -1.908352227219e-14 
   38       1.597851455648e-10       6.411779030486e-15       2.544018852826e-13       0.000000000000e+00       1.003862336177e-10       1.070237847116e-11      -1.529927013270e-14 
   39       1.621554404989e-10       6.985630008516e-15       2.470870031065e-13       0.000000000000e+00       9.524147172623e-11       1.020306153431e-11      -1.149455660893e-14 
   40       1.645441653486e-10       7.596633328043e-15       2.385237317963e-13       0.000000000000e+00       9.046297754773e-11       9.738889761437e-12      -8.318887438527e-15 
   41       1.669374412333e-10       8.245966561154e-15       2.289291437685e-13       0.000000000000e+00       8.598737953913e-11       9.300018731164e-12      -6.374559292285e-15 
   42       1.693404626604e-10       8.933755006180e-15       2.182808002709e-13       0.000000000000e+00       8.180153099259e-11       8.885555193256e-12      -5.646225169230e-15 
   43       1.717623490865e-10       9.659621173177e-15       2.064757424687e-13       0.000000000000e+00       7.789435316805e-11       8.496188278225e-12      -5.897699747032e-15 
   44       1.742101586441e-10       1.042288486707e-14       1.933907583132e-13       0.000000000000e+00       7.423746271380e-11       8.131285231740e-12      -6.821759317181e-15 
   45       1.766885569271e-10       1.122282507721e-14       1.788902523604e-13       0.000000000000e+00       7.079531651536e-11       7.789332995378e-12      -8.082969128180e-15 
   46       1.791993178358e-10       1.205960185316e-14       1.628560354128e-13       0.000000000000e+00       6.756250961747e-11       7.469688341707e-12      -9.472177706738e-15 
   47       1.817412313216e-10       1.293357910799e-14       1.451640048937e-13       0.000000000000e+00       6.453528430127e-11       7.171157529276e-12      -1.079045464121e-14 
   48       1.843099044988e-10       1.384506647759e-14       1.256747431397e-13       0.000000000000e+00       6.170027991510e-11       6.891406819821e-12      -1.180393094171e-14 
   49       1.868974975913e-10       1.479431726987e-14       1.042326210886e-13       0.000000000000e+00       5.903381872140e-11       6.626880744627e-12      -1.224196875266e-14 
   50       1.894959377688e-10       1.578153131852e-14       8.070783956829e-14       0.000000000000e+00       5.650903887629e-11       6.373833916734e-12      -1.188326991265e-14 
   51       1.921082016823e-10       1.680686921556e-14       5.513808582194e-14       0.000000000000e+00       5.412123275665e-11       6.131946269517e-12      -1.084600264023e-14 
   52       1.947396390141e-10       1.787043839707e-14       2.762377871445e-14       0.000000000000e+00       5.186815197820e-11       5.901547852139e-12      -9.373262693270e-15 
   53       1.973946642491e-10       1.897228679942e-14      -1.710410609769e-15       0.000000000000e+00       4.974242469336e-11       5.682562415773e-12      -7.754270725710e-15 
   54       2.000766562881e-10       2.011240103923e-14      -3.271443444607e-14       0.000000000000e+00       4.773121071509e-11       5.474478082114e-12      -6.326680298797e-15 
   55       2.027879967489e-10       2.129073310583e-14      -6.524863184107e-14       0.000000000000e+00       4.582012029157e-11       5.276581630580e-12      -5.397501121546e-15 
   56       2.055304259899e-10       2.250729237308e-14      -9.930399802438e-14       0.000000000000e+00       4.400690051771e-11       5.088796711945e-12      -4.977577180000e-15 
   57       2.083045996943e-10       2.376207325739e-14      -1.349098232197e-13       0.000000000000e+00       4.229054484429e-11       4.911002488564e-12      -4.985189937974e-15 
   58       2.111098650130e-10       2.505502801416e-14      -1.720997288259e-13       0.000000000000e+00       4.066715244493e-11       4.742769613784e-12      -5.320819933167e-15 
   59       2.139441655813e-10       2.638606602865e-14      -2.109119803153e-13       0.000000000000e+00       3.912974945616e-11       4.583341171324e-12      -5.866283953168e-15 
   60       2.168039465345e-10       2.775505310686e-14      -2.513898001319e-13       0.000000000000e+00       3.766811021740e-11       4.431613614638e-12      -6.483872211467e-15 
   61       2.196856516333e-10       2.916175155488e-14      -2.935732846585e-13       0.000000000000e+00       3.627159732376e-11       4.286435395066e-12      -7.044803957703e-15 
   62       2.225908222102e-10       3.060562630433e-14      -3.374723271101e-13       0.000000000000e+00       3.493883112374e-11       4.147624295741e-12      -7.524010037505e-15 
   63       2.255219793945e-10       3.208599381331e-14      -3.830881444772e-13       0.000000000000e+00       3.366988330891e-11       4.015145664995e-12      -7.925191021011e-15 
   64       2.284810894096e-10       3.360207490116e-14      -4.304211827253e-13       0.000000000000e+00       3.246336829156e-11       3.888806075031e-12      -8.253442204073e-15 
   65       2.314695191063e-10       3.515299216062e-14      -4.794711632967e-13       0.000000000000e+00       3.131636022944e-11       3.768244341320e-12      -8.515321036010e-15 
   66       2.344879914945e-10       3.673776736994e-14      -5.302371296122e-13       0.000000000000e+00       3.022431005041e-11       3.652922541994e-12      -8.718914547367e-15 
   67       2.375365412760e-10       3.835531890503e-14      -5.827174935724e-13       0.000000000000e+00       2.918096247713e-11       3.542117037248e-12      -8.873906777665e-15 
   68       2.406149738827e-10       4.000457520663e-14      -6.369071083680e-13       0.000000000000e+00       2.818002684679e-11       3.435120662002e-12      -8.990568327172e-15 
   69       2.437244499977e-10       4.168484766493e-14      -6.927876942127e-13       0.000000000000e+00       2.722076817850e-11       3.331916952942e-12      -9.076336538812e-15 
   70       2.468661436920e-10       4.339552898939e-14      -7.503355472355e-13       0.000000000000e+00       2.630340514817e-11       3.232627032186e-12      -9.138660317376e-15 
   71       2.500407363019e-10       4.513598421227e-14      -8.095243125008e-13       0.000000000000e+00       2.542741909394e-11       3.137307006173e-12      -9.186055839989e-15 
   72       2.532483848396e-10       4.690555106892e-14      -8.703249544561e-13       0.000000000000e+00       2.459151589493e-11       3.045944385912e-12      -9.228146416706e-15 
   73       2.564886904025e-10       4.870354037806e-14      -9.327057273806e-13       0.000000000000e+00       2.379358785010e-11       2.958454507228e-12      -9.275702351103e-15 
   74       2.597606665833e-10       5.052923642205e-14      -9.966321458331e-13       0.000000000000e+00       2.303067555695e-11       2.874676951011e-12      -9.340680800875e-15 
   75       2.630627078797e-10       5.238189732721e-14      -1.062066955100e-12       0.000000000000e+00       2.229892979032e-11       2.794371963462e-12      -9.436265638431e-15 
   76       2.663932408952e-10       5.426060478676e-14      -1.128969732422e-12       0.000000000000e+00       2.159456709210e-11       2.717284763838e-12      -9.573034305561e-15 
   77       2.697528848669e-10       5.616378075182e-14      -1.197295672034e-12       0.000000000000e+00       2.091702198500e-11       2.643359919301e-12      -9.746563286616e-15 
   78       2.731426295575e-10       5.808958288815e-14      -1.266996523855e-12       0.000000000000e+00       2.026630299221e-11       2.572559740295e-12      -9.947624351328e-15 
   79       2.765631701123e-10       6.003604474948e-14      -1.338020906531e-12       0.000000000000e+00       1.964203246387e-11       2.504797708802e-12      -1.016581813074e-14 
   80       2.800148894698e-10       6.200107306847e-14      -1.410314270310e-12       0.000000000000e+00       1.904342883266e-11       2.439936290677e-12      -1.038953455869e-14 
   81       2.834978407729e-10       6.398244504764e-14      -1.483818859922e-12       0.000000000000e+00       1.846928886944e-11       2.377784747986e-12      -1.060591331327e-14 
   82       2.870117297798e-10       6.597780565029e-14      -1.558473677454e-12       0.000000000000e+00       1.791796993887e-11       2.318096951338e-12      -1.080080425828e-14 
   83       2.905558972751e-10       6.798466489144e-14      -1.634214445228e-12       0.000000000000e+00       1.738737225508e-11       2.260569192224e-12      -1.095872788473e-14 
   84       2.941296803874e-10       7.000063982510e-14      -1.710979889136e-12       0.000000000000e+00       1.687544924608e-11       2.204911339949e-12      -1.106608988155e-14 
   85       2.977336038917e-10       7.202423253286e-14      -1.788731866780e-12       0.000000000000e+00       1.638187472833e-11       2.151078658151e-12      -1.112152379882e-14 
   86       3.013683550699e-10       7.405417674205e-14      -1.867438523605e-12       0.000000000000e+00       1.590662086602e-11       2.099074586258e-12      -1.112719842244e-14 
   87       3.050344113073e-10       7.608920597950e-14      -1.947068337201e-12       0.000000000000e+00       1.544944589785e-11       2.048879870876e-12      -1.108573100153e-14 
   88       3.087320288723e-10       7.812805497494e-14      -2.027590186415e-12       0.000000000000e+00       1.500988526849e-11       2.000451610800e-12      -1.100020238120e-14 
   89       3.124612316955e-10       8.016946106456e-14      -2.108973420443e-12       0.000000000000e+00       1.458724275991e-11       1.953722302038e-12      -1.087417213521e-14 
   90       3.162218001489e-10       8.221216559444e-14      -2.191187927944e-12       0.000000000000e+00       1.418058162286e-11       1.908598882828e-12      -1.071169369874e-14 
   91       3.200132598250e-10       8.425491532403e-14      -2.274204206137e-12       0.000000000000e+00       1.378871570819e-11       1.864961778650e-12      -1.051732950107e-14 
   92       3.238348703160e-10       8.629646382964e-14      -2.357993429903e-12       0.000000000000e+00       1.341020059833e-11       1.822663947254e-12      -1.029616609834e-14 
   93       3.276858875166e-10       8.833546508756e-14      -2.442520556929e-12       0.000000000000e+00       1.304367633645e-11       1.781567778453e-12      -1.005334128657e-14 
   94       3.315664200317e-10       9.037013286680e-14      -2.527722306819e-12       0.000000000000e+00       1.268897384128e-11       1.741664216159e-12      -9.792511215101e-15 
   95       3.354766814257e-10       9.239853246551e-14      -2.613525982389e-12       0.000000000000e+00       1.234615927430e-11       1.702969870012e-12      -9.517179633077e-15 
   96       3.394167208095e-10       9.441868389135e-14      -2.699856112400e-12       0.000000000000e+00       1.201519328085e-11       1.665490327416e-12      -9.231173687679e-15 
   97       3.433864153739e-10       9.642856178492e-14      -2.786634425063e-12       0.000000000000e+00       1.169592694786e-11       1.629219718186e-12      -8.938652357892e-15 
   98       3.473854629238e-10       9.842609534323e-14      -2.873779821555e-12       0.000000000000e+00       1.138809776157e-11       1.594140279193e-12      -8.644114888257e-15 
   99       3.514133744120e-10       1.004091682431e-13      -2.961208349523e-12       0.000000000000e+00       1.109132556527e-11       1.560221919007e-12      -8.352409222620e-15 
  100       3.554694664725e-10       1.023756185646e-13      -3.048833176596e-12       0.000000000000e+00       1.080510851705e-11       1.527421782538e-12      -8.068740437884e-15 
  101       3.595528539551e-10       1.043232387146e-13      -3.136564563896e-12       0.000000000000e+00       1.052881904747e-11       1.495683815687e-12      -7.798679177768e-15 
  102       3.636624424583e-10       1.062497753500e-13      -3.224309839548e-12       0.000000000000e+00       1.026169981734e-11       1.464938329983e-12      -7.548170086553e-15 
  103       3.677969208640e-10       1.081529293015e-13      -3.311973372188e-12       0.000000000000e+00       1.000285967546e-11       1.435101567234e-12      -7.323540242836e-15 
  104       3.719550417188e-10       1.100304636317e-13      -3.399462676933e-12       0.000000000000e+00       9.751475683931e-12       1.406094793581e-12      -7.130040988070e-15 
  105       3.761365215984e-10       1.118805445994e-13      -3.486707729722e-12       0.000000000000e+00       9.507438981503e-12       1.377905456924e-12      -6.967230913082e-15 
  106       3.803412490164e-10       1.137014468267e-13      -3.573644224820e-12       0.000000000000e+00       9.270789037195e-12       1.350533517806e-12      -6.832981999793e-15 
  107       3.845690031861e-10       1.154914503750e-13      -3.660207715759e-12       0.000000000000e+00       9.041513617316e-12       1.323972439651e-12      -6.724882941578e-15 
  108       3.888194497177e-10       1.172488418567e-13      -3.746333656228e-12       0.000000000000e+00       8.819547007679e-12       1.298208968019e-12      -6.640231460479e-15 
  109       3.930921363148e-10       1.189719155474e-13      -3.831957440982e-12       0.000000000000e+00       8.604768235804e-12       1.273222909859e-12      -6.576026624415e-15 
  110       3.973864884716e-10       1.206589744972e-13      -3.917014446736e-12       0.000000000000e+00       8.396999293135e-12       1.248986912758e-12      -6.528961164395e-15 
  111       4.017018051700e-10       1.223083316426e-13      -4.001440073066e-12       0.000000000000e+00       8.196003357246e-12       1.225466244202e-12      -6.495413791733e-15 
  112       4.060372545762e-10       1.239183109182e-13      -4.085169783311e-12       0.000000000000e+00       8.001483014046e-12       1.202618570819e-12      -6.471441515254e-15 
  113       4.103918697381e-10       1.254872483685e-13      -4.168139145466e-12       0.000000000000e+00       7.813078479997e-12       1.180393737642e-12      -6.452771958510e-15 
  114       4.147645442818e-10       1.270134932596e-13      -4.250283873091e-12       0.000000000000e+00       7.630365824315e-12       1.158733547357e-12      -6.434795676990e-15 
  115       4.191540281091e-10       1.284954091909e-13      -4.331539866201e-12       0.000000000000e+00       7.452855191183e-12       1.137571539554e-12      -6.412558475332e-15 
  116       4.235591001311e-10       1.299314041582e-13      -4.411841831674e-12       0.000000000000e+00       7.280098202416e-12       1.116848207983e-12      -6.381773294006e-15 
  117       4.279791194958e-10       1.313200225122e-13      -4.491118866718e-12       0.000000000000e+00       7.112028780398e-12       1.096559223163e-12      -6.342011865200e-15 
  118       4.324135336110e-10       1.326598663202e-13      -4.569298412736e-12       0.000000000000e+00       6.948660617244e-12       1.076712685491e-12      -6.293888481250e-15 
  119       4.368617043961e-10       1.339495687678e-13      -4.646307655815e-12       0.000000000000e+00       6.789980898472e-12       1.057314128519e-12      -6.238076463964e-15 
  120       4.413229055441e-10       1.351877955270e-13      -4.722073555064e-12       0.000000000000e+00       6.635949490559e-12       1.038366434704e-12      -6.175309496603e-15 
  121       4.457963197841e-10       1.363732461236e-13      -4.796522870949e-12       0.000000000000e+00       6.486498128492e-12       1.019869751159e-12      -6.106382955849e-15 
  122       4.502810361435e-10       1.375046553051e-13      -4.869582193642e-12       0.000000000000e+00       6.341529603325e-12       1.001821405406e-12      -6.032155243781e-15 
  123       4.547760472103e-10       1.385807944084e-13      -4.941177971355e-12       0.000000000000e+00       6.200916949728e-12       9.842158211287e-13      -5.953549119843e-15 
  124       4.592802463952e-10       1.396004727275e-13      -5.011236538678e-12       0.000000000000e+00       6.064502633546e-12       9.670444339233e-13      -5.871553032823e-15 
  125       4.637924251944e-10       1.405625388810e-13      -5.079684144925e-12       0.000000000000e+00       5.932097739349e-12       9.502956070496e-13      -5.787222452822e-15 
  126       4.683112704511e-10       1.414658821803e-13      -5.146446982470e-12       0.000000000000e+00       5.803481157986e-12       9.339545471836e-13      -5.701681203226e-15 
  127       4.728353616185e-10       1.423094339969e-13      -5.211451215088e-12       0.000000000000e+00       5.678398774140e-12       9.180032201694e-13      -5.616122792684e-15 
  128       4.773631680217e-10       1.430921691302e-13      -5.274623006294e-12       0.000000000000e+00       5.556562653879e-12       9.024202667704e-13      -5.531811747074e-15 
  129       4.818932102138e-10       1.438131516171e-13      -5.335889857692e-12       0.000000000000e+00       5.437712932383e-12       8.871859453364e-13      -5.449839888079e-15 
  130       4.864245698718e-10       1.444716749370e-13      -5.395184729820e-12       0.000000000000e+00       5.321812878760e-12       8.722977517924e-13      -5.370362110740e-15 
  131       4.909564309234e-10       1.450671398436e-13      -5.452442429027e-12       0.000000000000e+00       5.208873794336e-12       8.577563619466e-13      -5.293278896657e-15 
  132       4.954879189197e-10       1.455990129713e-13      -5.507598375329e-12       0.000000000000e+00       5.098893870458e-12       8.435607103730e-13      -5.218473434980e-15 
  133       5.000180994712e-10       1.460668285204e-13      -5.560588640128e-12       0.000000000000e+00       4.991857824703e-12       8.297079421336e-13      -5.145811200860e-15 
  134       5.045459766844e-10       1.464701899436e-13      -5.611349983918e-12       0.000000000000e+00       4.887736537096e-12       8.161933645014e-13      -5.075139533917e-15 
  135       5.090704915983e-10       1.468087716308e-13      -5.659819894007e-12       0.000000000000e+00       4.786486686321e-12       8.030103986829e-13      -5.006287216695e-15 
  136       5.135905206211e-10       1.470823205956e-13      -5.705936622225e-12       0.000000000000e+00       4.688050385933e-12       7.901505315403e-13      -4.939064053122e-15 
  137       5.181048739662e-10       1.472906581609e-13      -5.749639222639e-12       0.000000000000e+00       4.592354820573e-12       7.776032673143e-13      -4.873260446973e-15 
  138       5.226122940892e-10       1.474336816440e-13      -5.790867589271e-12       0.000000000000e+00       4.499311882182e-12       7.653560793466e-13      -4.808646980331e-15 
  139       5.271114541240e-10       1.475113660433e-13      -5.829562493804e-12       0.000000000000e+00       4.408817806209e-12       7.533943618027e-13      -4.744973992041e-15 
  140       5.316009563193e-10       1.475237657231e-13      -5.865665623304e-12       0.000000000000e+00       4.320752807831e-12       7.417013813938e-13      -4.681971156177e-15 
  141       5.360793304753e-10       1.474710161001e-13      -5.899119617929e-12       0.000000000000e+00       4.234980718162e-12       7.302582291002e-13      -4.619347060498e-15 
  142       5.405450323800e-10       1.473533353285e-13      -5.929868108643e-12       0.000000000000e+00       4.151348620467e-12       7.190437718930e-13      -4.556788784909e-15 
  143       5.449964422458e-10       1.471710259863e-13      -5.957855754933e-12       0.000000000000e+00       4.069686486375e-12       7.080346044574e-13      -4.493961479922e-15 
  144       5.494319956318e-10       1.469244871058e-13      -5.983028635091e-12       0.000000000000e+00       3.989842826149e-12       6.972101272150e-13      -4.430577824038e-15 
  145       5.538505940590e-10       1.466142480463e-13      -6.005335380819e-12       0.000000000000e+00       3.911796368639e-12       6.865684465361e-13      -4.366615003301e-15 
  146       5.582512320929e-10       1.462409411807e-13      -6.024726226697e-12       0.000000000000e+00       3.835554751190e-12       6.761119575997e-13      -4.302118421275e-15 
  147       5.626328676969e-10       1.458052935804e-13      -6.041152707040e-12       0.000000000000e+00       3.761119338819e-12       6.658423402018e-13      -4.237133721193e-15 
  148       5.669944214306e-10       1.453081287598e-13      -6.054567695640e-12       0.000000000000e+00       3.688485067402e-12       6.557605399391e-13      -4.171706766014e-15 
  149       5.713347756477e-10       1.447503684222e-13      -6.064925445508e-12       0.000000000000e+00       3.617640286870e-12       6.458667493932e-13      -4.105883618490e-15 
  150       5.756527736935e-10       1.441330342042e-13      -6.072181628612e-12       0.000000000000e+00       3.548566604395e-12       6.361603893147e-13      -4.039710521228e-15 
  151       5.799472191034e-10       1.434572494217e-13      -6.076293375616e-12       0.000000000000e+00       3.481238727582e-12       6.266400898072e-13      -3.973233876750e-15 
  152       5.842168748001e-10       1.427242408145e-13      -6.077219315622e-12       0.000000000000e+00       3.415624307659e-12       6.173036715111e-13      -3.906500227562e-15 
  153       5.884604622922e-10       1.419353402915e-13      -6.074919615911e-12       0.000000000000e+00       3.351683782669e-12       6.081481267881e-13      -3.839556236213e-15 
  154       5.926766608713e-10       1.410919866763e-13      -6.069356021680e-12       0.000000000000e+00       3.289370220657e-12       5.991696009050e-13      -3.772448665359e-15 
  155       5.968641068107e-10       1.401957274521e-13      -6.060491895786e-12       0.000000000000e+00       3.228629162866e-12       5.903633732174e-13      -3.705224357826e-15 
