# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.587199255976e-10       7.869568557965e-15       2.414003499257e-13       5.034036434843e-17       8.278450033352e-11       8.566164588642e-12      -6.167588428899e-15 
   41       1.609652946280e-10       8.542377975665e-15       2.322636439270e-13       5.289355124325e-17       7.858734227324e-11       8.165244315007e-12      -5.923589712600e-15 
   42       1.632385693552e-10       9.251255105090e-15       2.219382437189e-13       5.551183210881e-17       7.466571606623e-11       7.793467982825e-12      -6.656069703827e-15 
   43       1.655366290767e-10       9.996610488635e-15       2.102708611520e-13       5.819531900738e-17       7.100883189868e-11       7.448695269806e-12      -7.979062375320e-15 
   44       1.678516967424e-10       1.077876554421e-14       1.970817581716e-13       6.094411792281e-17       6.758960459761e-11       7.126939860935e-12      -9.414763150730e-15 
   45       1.701752264138e-10       1.159799890499e-14       1.821949170500e-13       6.375830531393e-17       6.437422429932e-11       6.823595579984e-12      -1.049616813345e-14 
   46       1.725119174553e-10       1.245471314876e-14       1.655433392954e-13       6.663785040707e-17       6.135733081757e-11       6.537886378048e-12      -1.112468687410e-14 
   47       1.748691927949e-10       1.334930983686e-14       1.470923162220e-13       6.958266895663e-17       5.853515312477e-11       6.269505278841e-12      -1.130998290961e-14 
   48       1.772531071186e-10       1.428214099417e-14       1.268104022244e-13       7.259264255294e-17       5.589490581718e-11       6.017300301297e-12      -1.107170890361e-14 
   49       1.796681844696e-10       1.525350730288e-14       1.046695397029e-13       7.566761687552e-17       5.341412040382e-11       5.779211312749e-12      -1.044017737643e-14 
   50       1.821172447780e-10       1.626362743128e-14       8.065620310822e-14       7.880739958607e-17       5.106735397126e-11       5.552923230020e-12      -9.470003693121e-15 
   51       1.846012047120e-10       1.731254039536e-14       5.480810734309e-14       8.201175738524e-17       4.885001336059e-11       5.338181147713e-12      -8.283844690242e-15 
   52       1.871189420495e-10       1.840017357232e-14       2.718767938315e-14       8.528041513773e-17       4.675984188579e-11       5.134994472167e-12      -7.041691802823e-15 
   53       1.896671429651e-10       1.952636615982e-14      -2.127461767904e-15       8.861305444103e-17       4.478979324893e-11       4.942946759511e-12      -5.930187253182e-15 
   54       1.922401391081e-10       2.069086601146e-14      -3.304386160583e-14       9.200931186182e-17       4.292770999966e-11       4.761166279329e-12      -5.163905240131e-15 
   55       1.948321621101e-10       2.189338954588e-14      -6.547853831133e-14       9.546881576133e-17       4.115999321514e-11       4.588610323042e-12      -4.926737249806e-15 
   56       1.974451362035e-10       2.313382615182e-14      -9.944703473340e-14       9.899131152451e-17       3.948441570303e-11       4.425068272907e-12      -5.176061354261e-15 
   57       2.000825360861e-10       2.441207901872e-14      -1.349961133165e-13       1.025765643514e-16       3.789992866983e-11       4.270356156844e-12      -5.792168466039e-15 
   58       2.027470718584e-10       2.572800582034e-14      -1.721791186523e-13       1.062243231390e-16       3.640278695747e-11       4.124007897806e-12      -6.632866416489e-15 
