# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       9.535492759868e+11       8.312842347492e-22       4.860685294261e-07       1.961762078590e+18       1.515460971341e+04       1.589284381524e-08       1.445066712010e+16       2.806313451943e-07       2.274844078935e+36       1.157628638949e+28       4.395371238509e+22       3.733861180667e-08       1.573666362482e+36       3.848510452994e+36       6.313092765493e-05       2.149273813761e-01 
       9.469208301755e+11       8.429629469573e-22       4.894700396108e-07       1.934583120353e+18       1.515460971340e+04       1.600409372194e-08       1.435021561082e+16       2.825957646073e-07       2.212247701941e+36       1.133654850972e+28       4.304345762283e+22       3.733861180667e-08       1.530364136276e+36       3.742611849554e+36       6.322557672309e-05       2.146056338244e-01 
       9.403384609488e+11       8.548057333931e-22       4.928970156470e-07       1.907780709190e+18       1.515460971340e+04       1.611612237799e-08       1.425046237419e+16       2.845739349561e-07       2.151373775487e+36       1.110177545623e+28       4.215205368539e+22       3.733861180667e-08       1.488253447768e+36       3.639627234356e+36       6.332022579126e-05       2.142848481490e-01 
       9.338018480127e+11       8.668148991354e-22       4.963476385456e-07       1.881349628282e+18       1.515460971340e+04       1.622893523464e-08       1.415140255630e+16       2.865659524973e-07       2.092174903285e+36       1.087186441049e+28       4.127911018360e+22       3.733861180667e-08       1.447301509680e+36       3.539476423838e+36       6.341487485945e-05       2.139650200430e-01 
       9.273106732995e+11       8.789927816472e-22       4.998219083063e-07       1.855284733087e+18       1.515460971339e+04       1.634253778128e-08       1.405303133693e+16       2.885719141613e-07       2.034604993243e+36       1.064671468326e+28       4.042424481301e+22       3.733861180667e-08       1.407476436936e+36       3.442081440826e+36       6.350952392764e-05       2.136461452251e-01 
       9.208646209528e+11       8.913417512302e-22       5.033198249293e-07       1.829580950336e+18       1.515460971339e+04       1.645693554574e-08       1.395534392942e+16       2.905919175569e-07       1.978619221571e+36       1.042622767052e+28       3.958708318650e+22       3.733861180667e-08       1.368747221834e+36       3.347366453832e+36       6.360417299585e-05       2.133282194397e-01 
       9.144633773116e+11       9.038642114867e-22       5.068432074040e-07       1.804233277046e+18       1.515460971339e+04       1.657213409456e-08       1.385833558036e+16       2.926260609762e-07       1.924173997888e+36       1.021030681026e+28       3.876725867022e+22       3.733861180667e-08       1.331083709903e+36       3.255257718002e+36       6.369882206408e-05       2.130112384563e-01 
       9.081066308953e+11       9.165625997872e-22       5.103902367409e-07       1.779236779550e+18       1.515460971338e+04       1.668813903322e-08       1.376200156937e+16       2.946744433993e-07       1.871226931278e+36       9.998857540251e+27       3.796441222314e+22       3.733861180667e-08       1.294456576427e+36       3.165683517704e+36       6.379347113232e-05       2.126951980695e-01 
       9.017940723885e+11       9.294393877449e-22       5.139645509189e-07       1.754586592531e+18       1.515460971338e+04       1.680495600645e-08       1.366633720890e+16       2.967371644994e-07       1.819736797287e+36       9.791787256553e+27       3.717819223972e+22       3.733861180667e-08       1.258837303611e+36       3.078574110690e+36       6.388812020057e-05       2.123800940988e-01 
       8.955253946261e+11       9.424970816964e-22       5.175606929697e-07       1.730277918080e+18       1.515460971338e+04       1.692259069849e-08       1.357133784399e+16       2.988143246472e-07       1.769663505826e+36       9.589005273014e+27       3.640825439598e+22       3.733861180667e-08       1.224198158379e+36       2.993861673794e+36       6.398276926883e-05       2.120659223887e-01 
       8.893002925780e+11       9.557382231901e-22       5.211841198616e-07       1.706306024757e+18       1.515460971337e+04       1.704104883337e-08       1.347699885202e+16       3.009060249159e-07       1.720968069954e+36       9.390422781537e+27       3.565426149865e+22       3.733861180667e-08       1.190512170777e+36       2.911480250122e+36       6.407741833711e-05       2.117526788079e-01 
       8.831184633346e+11       9.691653894804e-22       5.248330126051e-07       1.682666246677e+18       1.515460971337e+04       1.716033617520e-08       1.338331564252e+16       3.030123670864e-07       1.673612575527e+36       9.195952813184e+27       3.491588333756e+22       3.733861180667e-08       1.157753112981e+36       2.831365697705e+36       6.417206740541e-05       2.114403592497e-01 
       8.769796060920e+11       9.827811940299e-22       5.285073712002e-07       1.659353982594e+18       1.515460971337e+04       1.728045852843e-08       1.329028365692e+16       3.051334536521e-07       1.627560151675e+36       9.005510200091e+27       3.419279654097e+22       3.733861180667e-08       1.125895478870e+36       2.753455639551e+36       6.426671647371e-05       2.111289596316e-01 
       8.708834221370e+11       9.965882870173e-22       5.322053766577e-07       1.636364695013e+18       1.515460971336e+04       1.740142173812e-08       1.319789836834e+16       3.072693878237e-07       1.582774942096e+36       8.819011538171e+27       3.348468443399e+22       3.733861180667e-08       1.094914464169e+36       2.677689415084e+36       6.436136554204e-05       2.108184758949e-01 
       8.648296148331e+11       1.010589355854e-21       5.359324859455e-07       1.613693909300e+18       1.515460971336e+04       1.752323169029e-08       1.310615528136e+16       3.094202735344e-07       1.539222077137e+36       8.636375150584e+27       3.279123689987e+22       3.733861180667e-08       1.064785947138e+36       2.604008032911e+36       6.445601461037e-05       2.105089040050e-01 
       8.588178896058e+11       1.024787125706e-21       5.396832420956e-07       1.591337212815e+18       1.515460971335e+04       1.764589431211e-08       1.301504993184e+16       3.115862154451e-07       1.496867646646e+36       8.457521051968e+27       3.211215024419e+22       3.733861180667e-08       1.035486469788e+36       2.532354124891e+36       6.455066367872e-05       2.102002399507e-01 
       8.528479539283e+11       1.039184360027e-21       5.434612830868e-07       1.569290254055e+18       1.515460971335e+04       1.776941557229e-08       1.292457788663e+16       3.137673189490e-07       1.455678673569e+36       8.282370913408e+27       3.144712706184e+22       3.733861180667e-08       1.006993219619e+36       2.462671901471e+36       6.464531274709e-05       2.098924797446e-01 
       8.469195173071e+11       1.053783861093e-21       5.472647899296e-07       1.547548741800e+18       1.515460971335e+04       1.789380148130e-08       1.283473474342e+16       3.159636901775e-07       1.415623088276e+36       8.110848028135e+27       3.079587610682e+22       3.733861180667e-08       9.792840118587e+35       2.394907108245e+36       6.473996181547e-05       2.095856194224e-01 
       8.410322912682e+11       1.068588470549e-21       5.510955816135e-07       1.526108444284e+18       1.515460971334e+04       1.801905809166e-08       1.274551613050e+16       3.181754360045e-07       1.376669703586e+36       7.942877277930e+27       3.015811216464e+22       3.733861180667e-08       9.523372721861e+35       2.329006983715e+36       6.483461088386e-05       2.092796550430e-01 
       8.351859893427e+11       1.083601069964e-21       5.549536581384e-07       1.504965188371e+18       1.515460971334e+04       1.814519149830e-08       1.265691770655e+16       3.204026640522e-07       1.338788190492e+36       7.778385100229e+27       2.953355592743e+22       3.733861180667e-08       9.261320199370e+35       2.264920218207e+36       6.492925995227e-05       2.089745826882e-01 
       8.293803270533e+11       1.098824581387e-21       5.588390195044e-07       1.484114858738e+18       1.515460971334e+04       1.827220783878e-08       1.256893516043e+16       3.226454826961e-07       1.301949054543e+36       7.617299455900e+27       2.892193387162e+22       3.733861180667e-08       9.006478517676e+35       2.202596913927e+36       6.502390902070e-05       2.086703984629e-01 
       8.236150219000e+11       1.114261967922e-21       5.627498467220e-07       1.463553397080e+18       1.515460971333e+04       1.840011329365e-08       1.248156421095e+16       3.249040010706e-07       1.266123612878e+36       7.459549797702e+27       2.832297813815e+22       3.733861180667e-08       8.758649257682e+35       2.141988546106e+36       6.511855808914e-05       2.083670984942e-01 
       8.178897933465e+11       1.129916234300e-21       5.666897777701e-07       1.443276801316e+18       1.515460971333e+04       1.852891408670e-08       1.239480060670e+16       3.271783290735e-07       1.231283971899e+36       7.305067039381e+27       2.773642641515e+22       3.733861180667e-08       8.517639460143e+35       2.083047925218e+36       6.521320715759e-05       2.080646789321e-01 
       8.122043628068e+11       1.145790427467e-21       5.706569936592e-07       1.423281124812e+18       1.515460971332e+04       1.865861648531e-08       1.230864012581e+16       3.294685773725e-07       1.197403005548e+36       7.153783525420e+27       2.716202182308e+22       3.733861180667e-08       8.283261475433e+35       2.025729160245e+36       6.530785622607e-05       2.077631359487e-01 
       8.065584536313e+11       1.161887637173e-21       5.746514943894e-07       1.403562475609e+18       1.515460971332e+04       1.878922680070e-08       1.222307857578e+16       3.317748574095e-07       1.164454334189e+36       7.005633001406e+27       2.659951280221e+22       3.733861180667e-08       8.055332817437e+35       1.969987622938e+36       6.540250529455e-05       2.074624657383e-01 
       8.009517910936e+11       1.178210996578e-21       5.786732799606e-07       1.384117015673e+18       1.515460971332e+04       1.892075138830e-08       1.213811179322e+16       3.340972814066e-07       1.132412304069e+36       6.860550585015e+27       2.604865300248e+22       3.733861180667e-08       7.833676021472e+35       1.915779913077e+36       6.549715436306e-05       2.071626645172e-01 
       7.953841023770e+11       1.194763682859e-21       5.827241693623e-07       1.364940960142e+18       1.515460971331e+04       1.905319664801e-08       1.205373564371e+16       3.364359623717e-07       1.101251967343e+36       6.718472737596e+27       2.550920117556e+22       3.733861180667e-08       7.618118506109e+35       1.863063824672e+36       6.559180343157e-05       2.068637285236e-01 
       7.898551165610e+11       1.211548917829e-21       5.868023436051e-07       1.346030576588e+18       1.515460971331e+04       1.918656902455e-08       1.196994602156e+16       3.387910141035e-07       1.070949062650e+36       6.579337236346e+27       2.498092106925e+22       3.733861180667e-08       7.408492438805e+35       1.811798313110e+36       6.568645250011e-05       2.065656540172e-01 
       7.843645646087e+11       1.228569968565e-21       5.909114406677e-07       1.327382184298e+18       1.515460971330e+04       1.932087500771e-08       1.188673884960e+16       3.411625511973e-07       1.041479996226e+36       6.443083147057e+27       2.446358132398e+22       3.733861180667e-08       7.204634605226e+35       1.761943463192e+36       6.578110156866e-05       2.062684372794e-01 
       7.789121793532e+11       1.245830148043e-21       5.950478225714e-07       1.308992153550e+18       1.515460971330e+04       1.945612113276e-08       1.180411007905e+16       3.435506890507e-07       1.012821823528e+36       6.309650797432e+27       2.395695537150e+22       3.733861180667e-08       7.006386282173e+35       1.713460458054e+36       6.587575063723e-05       2.059720746131e-01 
       7.734976954847e+11       1.263332815782e-21       5.992133083055e-07       1.290856904909e+18       1.515460971329e+04       1.959231398069e-08       1.172205568922e+16       3.459555438690e-07       9.849522313735e+35       6.178981750953e+27       2.346082133565e+22       3.733861180667e-08       6.813593113995e+35       1.666311548952e+36       6.597039970581e-05       2.056765623420e-01 
       7.681208495379e+11       1.281081378500e-21       6.034078978701e-07       1.272972908534e+18       1.515460971329e+04       1.972946017855e-08       1.164057168740e+16       3.483772326710e-07       9.578495205690e+35       6.051018781285e+27       2.297496193519e+22       3.733861180667e-08       6.626104992413e+35       1.620460025861e+36       6.606504877441e-05       2.053818968112e-01 
       7.627813798787e+11       1.299079290775e-21       6.076315912651e-07       1.255336683484e+18       1.515460971329e+04       1.986756639979e-08       1.155965410864e+16       3.508158732945e-07       9.314925890110e+35       5.925705847216e+27       2.249916438865e+22       3.733861180667e-08       6.443775939644e+35       1.575870188901e+36       6.615969784303e-05       2.050880743866e-01 
       7.574790266919e+11       1.317330055720e-21       6.118843884906e-07       1.237944797047e+18       1.515460971328e+04       2.000663936459e-08       1.147929901553e+16       3.532715844023e-07       9.058609152584e+35       5.802988068114e+27       2.203322032112e+22       3.733861180667e-08       6.266463994741e+35       1.532507320535e+36       6.625434691166e-05       2.047950914549e-01 
       7.522135319680e+11       1.335837225661e-21       6.161681085359e-07       1.220793864067e+18       1.515460971328e+04       2.014668584013e-08       1.139950249804e+16       3.557444854878e-07       8.809345425539e+35       5.682811699891e+27       2.157692567302e+22       3.733861180667e-08       6.094031103067e+35       1.490337658543e+36       6.634899598032e-05       2.045029444235e-01 
       7.469846394916e+11       1.354604402833e-21       6.204809324117e-07       1.203880546288e+18       1.515460971327e+04       2.028771264101e-08       1.132026067332e+16       3.582346968808e-07       8.566940632859e+35       5.565124111468e+27       2.113008061073e+22       3.733861180667e-08       5.926343008803e+35       1.449328369731e+36       6.644364504898e-05       2.042116297201e-01 
       7.417920948277e+11       1.373635240076e-21       6.248246791074e-07       1.187201551704e+18       1.515460971327e+04       2.042972662949e-08       1.124156968552e+16       3.607423397535e-07       8.331206038779e+35       5.449873761721e+27       2.069248943903e+22       3.733861180667e-08       5.763269150417e+35       1.409447524369e+36       6.653829411767e-05       2.039211437927e-01 
       7.366356453105e+11       1.392933441551e-21       6.291975296335e-07       1.170753633918e+18       1.515460971326e+04       2.057273471589e-08       1.116342570557e+16       3.632675361262e-07       8.101958100930e+35       5.337010176914e+27       2.026396051547e+22       3.733861180667e-08       5.604682559010e+35       1.370664071331e+36       6.663294318637e-05       2.036314831098e-01 
       7.315150400302e+11       1.412502763459e-21       6.336031219689e-07       1.154533591506e+18       1.515460971326e+04       2.071674385890e-08       1.108582493105e+16       3.658104088734e-07       7.879018327441e+35       5.226483928592e+27       1.984430616637e+22       3.733861180667e-08       5.450459759458e+35       1.332947813916e+36       6.672759225509e-05       2.033426441596e-01 
       7.264300298215e+11       1.432347014770e-21       6.380378181348e-07       1.138538267403e+18       1.515460971326e+04       2.086176106591e-08       1.100876358595e+16       3.683710817298e-07       7.662213137961e+35       5.118246611930e+27       1.943334260467e+22       3.733861180667e-08       5.300480674273e+35       1.296269386342e+36       6.682224132383e-05       2.030546234503e-01 
       7.213803672507e+11       1.452470057967e-21       6.425034371205e-07       1.122764548280e+18       1.515460971325e+04       2.100779339336e-08       1.093223792050e+16       3.709496792961e-07       7.451373728510e+35       5.012250824541e+27       1.903088984943e+22       3.733861180667e-08       5.154628530114e+35       1.260600230875e+36       6.691689039259e-05       2.027674175099e-01 
       7.163658066044e+11       1.472875809798e-21       6.470017979154e-07       1.107209363942e+18       1.515460971325e+04       2.115484794711e-08       1.085624421102e+16       3.735463270453e-07       7.246335940049e+35       4.908450145710e+27       1.863677164699e+22       3.733861180667e-08       5.012789766866e+35       1.225912575600e+36       6.701153946137e-05       2.024810228861e-01 
       7.113861038772e+11       1.493568242036e-21       6.515310815303e-07       1.091869686728e+18       1.515460971324e+04       2.130293188274e-08       1.078077875970e+16       3.761611513287e-07       7.046940130669e+35       4.806799116070e+27       1.825081539383e+22       3.733861180667e-08       4.874853949222e+35       1.192179412796e+36       6.710618853016e-05       2.021954361458e-01 
       7.064410167598e+11       1.514551382254e-21       6.560912879650e-07       1.076742530926e+18       1.515460971324e+04       2.145205240591e-08       1.070583789443e+16       3.787942793819e-07       6.853031051290e+35       4.707253217687e+27       1.787285206090e+22       3.733861180667e-08       4.740713680698e+35       1.159374477906e+36       6.720083759897e-05       2.019106538755e-01 
       7.015303046274e+11       1.535829314609e-21       6.606842362089e-07       1.061824952188e+18       1.515460971323e+04       2.160221677275e-08       1.063141796865e+16       3.814458393315e-07       6.664457724786e+35       4.609768854568e+27       1.750271611969e+22       3.733861180667e-08       4.610264520015e+35       1.127472229090e+36       6.729548666780e-05       2.016266726808e-01 
       6.966537285277e+11       1.557406180635e-21       6.653081072727e-07       1.047114046958e+18       1.515460971323e+04       2.175343229015e-08       1.055751536112e+16       3.841159602006e-07       6.481073328436e+35       4.514303333566e+27       1.714024546963e+22       3.733861180667e-08       4.483404899784e+35       1.096447827336e+36       6.739013573665e-05       2.013434891864e-01 
       6.918110511694e+11       1.579286180052e-21       6.699647201458e-07       1.032606951905e+18       1.515460971322e+04       2.190570631617e-08       1.048412647578e+16       3.868047719157e-07       6.302735079607e+35       4.420814845684e+27       1.678528136721e+22       3.733861180667e-08       4.360036047419e+35       1.066277117123e+36       6.748478480552e-05       2.010611000359e-01 
       6.870020369110e+11       1.601473571580e-21       6.746558938175e-07       1.018300843372e+18       1.515460971322e+04       2.205904626038e-08       1.041124774159e+16       3.895124053127e-07       6.129304124583e+35       4.329262447764e+27       1.643766835635e+22       3.733861180667e-08       4.240061908241e+35       1.036936607612e+36       6.757943387440e-05       2.007795018917e-01 
       6.822264517487e+11       1.623972673772e-21       6.793779903091e-07       1.004192936817e+18       1.515460971321e+04       2.221345958420e-08       1.033887561230e+16       3.922389921434e-07       5.960645430455e+35       4.239606044554e+27       1.609725420042e+22       3.733861180667e-08       4.123389070684e+35       1.008403454354e+36       6.767408294331e-05       2.004986914349e-01 
       6.774840633056e+11       1.646787865850e-21       6.841328286100e-07       9.902804862801e+17       1.515460971321e+04       2.236895380128e-08       1.026700656633e+16       3.949846650818e-07       5.796627679986e+35       4.151806371153e+27       1.576388981547e+22       3.733861180667e-08       4.009926693568e+35       9.806554415072e+35       6.776873201224e-05       2.002186653652e-01 
       6.727746408198e+11       1.669923588561e-21       6.889222277096e-07       9.765607838425e+17       1.515460971320e+04       2.252553647789e-08       1.019563710658e+16       3.977495577307e-07       5.637123169363e+35       4.065824975811e+27       1.543742920503e+22       3.733861180667e-08       3.899586435370e+35       9.536709645391e+35       6.786338108118e-05       1.999394204006e-01 
       6.680979551338e+11       1.693384345040e-21       6.937443686184e-07       9.630311591027e+17       1.515460971320e+04       2.268321523322e-08       1.012476376026e+16       4.005338046281e-07       5.482007708773e+35       3.981624203091e+27       1.511772939611e+22       3.733861180667e-08       3.792282385439e+35       9.274290134028e+35       6.795803015015e-05       1.996609532774e-01 
       6.634537786830e+11       1.717174701686e-21       6.986010703258e-07       9.496889786560e+17       1.515460971320e+04       2.284199773985e-08       1.005438307870e+16       4.033375412536e-07       5.331160525705e+35       3.899167177376e+27       1.480465037660e+22       3.733861180667e-08       3.687930997109e+35       9.019091561806e+35       6.805267921913e-05       1.993832607501e-01 
       6.588418854845e+11       1.741299289053e-21       7.034905138426e-07       9.365316455815e+17       1.515460971319e+04       2.300189172402e-08       9.984491637236e+15       4.061609040355e-07       5.184464170919e+35       3.818417786722e+27       1.449805503396e+22       3.733861180667e-08       3.586451022652e+35       8.770915231755e+35       6.814732828813e-05       1.991063395913e-01 
       6.542620511266e+11       1.765762802747e-21       7.084163371474e-07       9.235565989372e+17       1.515460971319e+04       2.316290496609e-08       9.915086034987e+15       4.090040303567e-07       5.041804427000e+35       3.739340667041e+27       1.419780909517e+22       3.733861180667e-08       3.487763450011e+35       8.529567914404e+35       6.824197735716e-05       1.988301865914e-01 
       6.497140527573e+11       1.790570004344e-21       7.133749022614e-07       9.107613132612e+17       1.515460971318e+04       2.332504530084e-08       9.846162894720e+15       4.118670585620e-07       4.903070219425e+35       3.661901186615e+27       1.390378106793e+22       3.733861180667e-08       3.391791441289e+35       8.294861697333e+35       6.833662642620e-05       1.985547985585e-01 
       6.451976690737e+11       1.815725722317e-21       7.183680281742e-07       8.981432980805e+17       1.515460971318e+04       2.348832061794e-08       9.777718862678e+15       4.147501279647e-07       4.768153530089e+35       3.586065430927e+27       1.361584218305e+22       3.733861180667e-08       3.298460272919e+35       8.066613838869e+35       6.843127549527e-05       1.982801723186e-01 
       6.407126803115e+11       1.841234852971e-21       7.233975338750e-07       8.857000974256e+17       1.515460971317e+04       2.365273886226e-08       9.709750608415e+15       4.176533788531e-07       4.636949313193e+35       3.511800187807e+27       1.333386633808e+22       3.733861180667e-08       3.207697277487e+35       7.844646625798e+35       6.852592456436e-05       1.980063047150e-01 
       6.362588682338e+11       1.867102361401e-21       7.284597813850e-07       8.734292893533e+17       1.515460971317e+04       2.381830803429e-08       9.642254824639e+15       4.205769524976e-07       4.509355413461e+35       3.439072932893e+27       1.305773004208e+22       3.733861180667e-08       3.119431787150e+35       7.628787235002e+35       6.862057363346e-05       1.977331926086e-01 
       6.318360161209e+11       1.893333282457e-21       7.335602276726e-07       8.613284854745e+17       1.515460971316e+04       2.398503619052e-08       9.575228227046e+15       4.235209911576e-07       4.385272486601e+35       3.367851815379e+27       1.278731236152e+22       3.733861180667e-08       3.033595078619e+35       7.418867598899e+35       6.871522270259e-05       1.974608328775e-01 
       6.274439087596e+11       1.919932721722e-21       7.386952347588e-07       8.493953304901e+17       1.515460971316e+04       2.415293144385e-08       9.508667554163e+15       4.264856380880e-07       4.264603921956e+35       3.298105644073e+27       1.252249486734e+22       3.733861180667e-08       2.950120319646e+35       7.214724274583e+35       6.880987177174e-05       1.971892224169e-01 
       6.230823324325e+11       1.946905856509e-21       7.438648026437e-07       8.376275017317e+17       1.515460971315e+04       2.432200196395e-08       9.442569567189e+15       4.294710375468e-07       4.147255767283e+35       3.229803873732e+27       1.226316158308e+22       3.733861180667e-08       2.868942516992e+35       7.016198316574e+35       6.890452084091e-05       1.969183581393e-01 
       6.187510749081e+11       1.974257936866e-21       7.490725693060e-07       8.260227087105e+17       1.515460971314e+04       2.449225597769e-08       9.376931049836e+15       4.324773348018e-07       4.033136655602e+35       3.162916591687e+27       1.200919893406e+22       3.733861180667e-08       2.789998465823e+35       6.823135153054e+35       6.899916991011e-05       1.966482369738e-01 
       6.144499254300e+11       2.001994286599e-21       7.543167157564e-07       8.145786926704e+17       1.515460971314e+04       2.466370176953e-08       9.311748808175e+15       4.355046761374e-07       3.922157734056e+35       3.097414504741e+27       1.176049569769e+22       3.733861180667e-08       2.713226700497e+35       6.635384465527e+35       6.909381897932e-05       1.963788558667e-01 
       6.101786747071e+11       2.030120304310e-21       7.595972419949e-07       8.032932261495e+17       1.515460971313e+04       2.483634768191e-08       9.247019670478e+15       4.385532088623e-07       3.814232594735e+35       3.033268926344e+27       1.151694295471e+22       3.733861180667e-08       2.638567446709e+35       6.452800071777e+35       6.918846804856e-05       1.961102117808e-01 
       6.059371149027e+11       2.058641464443e-21       7.649141480215e-07       7.921641125455e+17       1.515460971313e+04       2.501020211567e-08       9.182740487065e+15       4.416230813161e-07       3.709277207393e+35       2.970451764025e+27       1.127843404153e+22       3.733861180667e-08       2.565962574951e+35       6.275239812049e+35       6.928311711782e-05       1.958423016954e-01 
       6.017250396253e+11       2.087563318354e-21       7.702674338361e-07       7.811891856888e+17       1.515460971312e+04       2.518527353047e-08       9.118908130150e+15       4.447144428770e-07       3.607209854030e+35       2.908935507091e+27       1.104486450349e+22       3.733861180667e-08       2.495355555251e+35       6.102565438371e+35       6.937776618710e-05       1.955751226065e-01 
       5.975422439178e+11       2.116891495390e-21       7.756607374176e-07       7.703663094206e+17       1.515460971312e+04       2.536157044518e-08       9.055519493690e+15       4.478274439687e-07       3.507951065257e+35       2.848693214580e+27       1.081613204911e+22       3.733861180667e-08       2.426691413160e+35       5.934642506904e+35       6.947241525640e-05       1.953086715263e-01 
       5.933885242480e+11       2.146631703985e-21       7.810886017978e-07       7.596933771775e+17       1.515460971311e+04       2.553910143829e-08       8.992571493234e+15       4.509622360679e-07       3.411423558430e+35       2.789698503460e+27       1.059213650532e+22       3.733861180667e-08       2.359916686947e+35       5.771340273274e+35       6.956706432573e-05       1.950429454835e-01 
       5.892636784985e+11       2.176789732770e-21       7.865564839449e-07       7.491683115809e+17       1.515460971311e+04       2.571787514835e-08       8.930061065770e+15       4.541189717116e-07       3.317552177473e+35       2.731925537077e+27       1.037277977359e+22       3.733861180667e-08       2.294979385978e+35       5.612531590770e+35       6.966171339508e-05       1.947779415226e-01 
       5.851675059568e+11       2.207371451701e-21       7.920625648694e-07       7.387890640330e+17       1.515460971310e+04       2.589790027438e-08       8.867985169579e+15       4.572978045048e-07       3.226263834362e+35       2.675349013836e+27       1.015796578691e+22       3.733861180667e-08       2.231828950231e+35       5.458092811347e+35       6.975636246445e-05       1.945136567045e-01 
       5.810998073056e+11       2.238382813201e-21       7.976068445714e-07       7.285536143180e+17       1.515460971310e+04       2.607918557629e-08       8.806340784087e+15       4.604988891274e-07       3.137487452223e+35       2.619944156125e+27       9.947600467786e+21       3.733861180667e-08       2.170416210936e+35       5.307903689358e+35       6.985101153385e-05       1.942500881057e-01 
       5.770603846132e+11       2.269829853317e-21       8.031911420403e-07       7.184599702090e+17       1.515460971309e+04       2.626173987532e-08       8.745124909715e+15       4.637223813422e-07       3.051153909984e+35       2.565686699460e+27       9.741591687013e+21       3.733861180667e-08       2.110693352287e+35       5.161847287928e+35       6.994566060327e-05       1.939872328188e-01 
       5.730490413239e+11       2.301718692900e-21       8.088136382867e-07       7.085061670801e+17       1.515460971309e+04       2.644557205444e-08       8.684334567737e+15       4.669684380025e-07       2.967195988565e+35       2.512552881861e+27       9.539849223318e+21       3.733861180667e-08       2.052613874215e+35       5.019809887906e+35       7.004030967271e-05       1.937250879520e-01 
       5.690655822482e+11       2.334055538790e-21       8.144743333105e-07       6.986902675240e+17       1.515460971308e+04       2.663069105881e-08       8.623966800132e+15       4.702372170592e-07       2.885548318539e+35       2.460519433444e+27       9.342284723857e+21       3.733861180667e-08       1.996132556183e+35       4.881680899328e+35       7.013495874218e-05       1.934636506290e-01 
       5.651098135532e+11       2.366846685027e-21       8.201768650906e-07       6.890103609749e+17       1.515460971307e+04       2.681710589621e-08       8.564018669442e+15       4.735288775691e-07       2.806147329234e+35       2.409563566228e+27       9.148811665522e+21       3.733861180667e-08       1.941205421979e+35       4.747352775308e+35       7.022960781167e-05       1.932029179892e-01 
       5.611815427539e+11       2.400098514077e-21       8.259175956482e-07       6.794645633368e+17       1.515460971307e+04       2.700482563748e-08       8.504487258628e+15       4.768435797025e-07       2.728931199236e+35       2.359662964160e+27       8.959345317045e+21       3.733861180667e-08       1.887789705471e+35       4.616720928304e+35       7.032425688119e-05       1.929428871872e-01 
       5.572805787030e+11       2.433817498072e-21       8.316983439727e-07       6.700510166164e+17       1.515460971306e+04       2.719385941693e-08       8.445369670928e+15       4.801814847507e-07       2.653839808260e+35       2.310795773338e+27       8.773802701893e+21       3.733861180667e-08       1.835843817318e+35       4.489683648687e+35       7.041890595073e-05       1.926835553932e-01 
       5.534067315818e+11       2.468010200073e-21       8.375209290534e-07       6.607678885620e+17       1.515460971306e+04       2.738421643284e-08       8.386663029716e+15       4.835427551341e-07       2.580814690337e+35       2.262940592441e+27       8.592102561923e+21       3.733861180667e-08       1.785327312580e+35       4.366142025546e+35       7.051355502029e-05       1.924249197923e-01 
       5.495598128916e+11       2.502683275344e-21       8.433835319011e-07       6.516133723063e+17       1.515460971305e+04       2.757590594786e-08       8.328364478364e+15       4.869275544101e-07       2.509798988291e+35       2.216076463355e+27       8.414165321802e+21       3.733861180667e-08       1.736200859232e+35       4.245999869684e+35       7.060820408988e-05       1.921669775848e-01 
       5.457396354434e+11       2.537843472649e-21       8.492861525156e-07       6.425856860153e+17       1.515460971304e+04       2.776893728949e-08       8.270471180099e+15       4.903360472808e-07       2.440737409475e+35       2.170182861999e+27       8.239913054154e+21       3.733861180667e-08       1.688426207541e+35       4.129163638718e+35       7.070285315950e-05       1.919097259860e-01 
       5.419460133499e+11       2.573497635565e-21       8.552324288758e-07       6.336830725409e+17       1.515460971304e+04       2.796331985051e-08       8.212980317871e+15       4.937683996015e-07       2.373576182715e+35       2.125239689332e+27       8.069269445431e+21       3.733861180667e-08       1.641966160282e+35       4.015542364249e+35       7.079750222914e-05       1.916531622261e-01 
       5.381787620158e+11       2.609652703815e-21       8.612187230028e-07       6.249037990793e+17       1.515460971303e+04       2.815906308945e-08       8.155889094207e+15       4.972247783883e-07       2.308263016448e+35       2.081227262549e+27       7.902159762491e+21       3.733861180667e-08       1.596784543777e+35       3.905047581038e+35       7.089215129881e-05       1.913972835500e-01 
       5.344376981288e+11       2.646315714618e-21       8.672468538862e-07       6.162461568336e+17       1.515460971303e+04       2.835617653107e-08       8.099194731086e+15       5.007053518265e-07       2.244747058006e+35       2.038126306468e+27       7.738510819872e+21       3.733861180667e-08       1.552846179734e+35       3.797593258121e+35       7.098680036850e-05       1.911420872175e-01 
