# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.177901354761e-10       6.407233088077e-15       5.328144357437e-13       0.000000000000e+00       1.022869242624e-08       1.878598553625e-10      -2.420835999787e-12 
    3       1.158535870759e-10       1.136656198663e-14       6.406108403483e-13       0.000000000000e+00       6.303456861749e-09       1.506343771335e-10      -2.153691556624e-12 
    4       1.126375746543e-10       1.413771175989e-14       6.561398347549e-13       0.000000000000e+00       4.382826383795e-09       1.218774345216e-10      -1.769375650148e-12 
    5       1.097610292166e-10       1.407245865882e-14       6.170314809612e-13       0.000000000000e+00       3.264664544821e-09       1.005584917954e-10      -1.372993730876e-12 
    6       1.075928735425e-10       1.180344423413e-14       5.489355702661e-13       0.000000000000e+00       2.544859102108e-09       8.440766738069e-11      -1.000925062116e-12 
    7       1.061117415962e-10       8.562158711952e-15       4.701303889916e-13       0.000000000000e+00       2.050254370920e-09       7.179306164120e-11      -6.738931586554e-13 
    8       1.052477717629e-10       5.483796794394e-15       3.917593095372e-13       0.000000000000e+00       1.692689598904e-09       6.179527202890e-11      -4.026198014770e-13 
    9       1.049705238419e-10       3.234651958899e-15       3.203679645025e-13       0.000000000000e+00       1.423719492578e-09       5.379871599283e-11      -1.912941819855e-13 
   10       1.050953999661e-10       1.957207058996e-15       2.598696436784e-13       0.000000000000e+00       1.215758396077e-09       4.728233982102e-11      -3.904277452791e-14 
   11       1.055643275004e-10       1.430975718124e-15       2.123137410970e-13       0.000000000000e+00       1.009958841189e-09       4.218709728494e-11       5.807621938075e-14 
   12       1.063399840003e-10       1.304662059883e-15       1.781317676111e-13       0.000000000000e+00       8.811604628207e-10       3.748782288658e-11       1.100260589634e-13 
   13       1.073039972464e-10       1.283259000381e-15       1.566260441663e-13       0.000000000000e+00       7.756209181139e-10       3.354787571473e-11       1.254565144613e-13 
   14       1.084635435727e-10       1.214671596584e-15       1.462652203480e-13       0.000000000000e+00       6.879720782585e-10       3.041073333515e-11       1.147849639812e-13 
   15       1.097835683233e-10       1.081093972118e-15       1.447851906873e-13       0.000000000000e+00       6.143198376701e-10       2.754996672118e-11       8.710002709985e-14 
   16       1.111803305084e-10       9.373645548894e-16       1.496367993047e-13       0.000000000000e+00       5.517892880273e-10       2.512839721161e-11       5.159289520801e-14 
   17       1.126741517346e-10       8.443089903695e-16       1.583850802921e-13       0.000000000000e+00       4.982227423162e-10       2.305200990448e-11       1.522750263140e-14 
   18       1.142377507022e-10       8.295111273522e-16       1.688312864965e-13       0.000000000000e+00       4.517849359373e-10       2.127329807662e-11      -1.672805313437e-14 
   19       1.158867639340e-10       8.777902926387e-16       1.796082444339e-13       0.000000000000e+00       4.117351902249e-10       1.973916569948e-11      -4.137276317794e-14 
   20       1.176038656504e-10       9.544321366959e-16       1.894123103263e-13       0.000000000000e+00       3.764978017513e-10       1.833323327240e-11      -5.693069391954e-14 
   21       1.193764242672e-10       1.034027228976e-15       1.977471258895e-13       0.000000000000e+00       3.455079362255e-10       1.704622273617e-11      -6.340612782525e-14 
   22       1.211682642032e-10       1.095729700016e-15       2.044517138671e-13       0.000000000000e+00       3.180178472714e-10       1.588480124167e-11      -6.205936251895e-14 
   23       1.230017084084e-10       1.148192889963e-15       2.097294383522e-13       0.000000000000e+00       2.936424974689e-10       1.484221075076e-11      -5.469872341243e-14 
   24       1.248930879965e-10       1.212098213022e-15       2.139900104903e-13       0.000000000000e+00       2.718099441680e-10       1.389319170357e-11      -4.378409087711e-14 
   25       1.268224228572e-10       1.304704210646e-15       2.176671681722e-13       0.000000000000e+00       2.522589182767e-10       1.301775203466e-11      -3.140379254507e-14 
   26       1.287492879501e-10       1.440701808801e-15       2.212486268680e-13       0.000000000000e+00       2.346316522487e-10       1.219537613858e-11      -1.969901918634e-14 
   27       1.306915800438e-10       1.618823335195e-15       2.251147919924e-13       0.000000000000e+00       2.187137903066e-10       1.144719278886e-11      -1.001711742105e-14 
   28       1.326737726003e-10       1.831922490538e-15       2.295770979251e-13       0.000000000000e+00       2.042278545694e-10       1.079787162908e-11      -3.378558852707e-15 
   29       1.346994231604e-10       2.076160453616e-15       2.346449640230e-13       0.000000000000e+00       1.910979257235e-10       1.023358504423e-11       1.863746301251e-17 
   30       1.367512021149e-10       2.347438593406e-15       2.401829937489e-13       0.000000000000e+00       1.791808369785e-10       9.717159765442e-12       3.579367367318e-16 
   31       1.388023796663e-10       2.641293386855e-15       2.459703365205e-13       0.000000000000e+00       1.682308638845e-10       9.208424783011e-12      -1.944800116547e-15 
   32       1.408600211954e-10       2.957909408331e-15       2.516890814677e-13       0.000000000000e+00       1.581905161614e-10       8.715482077453e-12      -6.144454742961e-15 
   33       1.429356324836e-10       3.298949527354e-15       2.569171215055e-13       0.000000000000e+00       1.489881700053e-10       8.262148838017e-12      -1.118850124852e-14 
