# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.114104527116e-10       5.849296863037e-15       5.667960570270e-13       0.000000000000e+00       1.165788739337e-08      -6.157733104727e-11      -2.366821708621e-12 
    3       1.092667379546e-10       1.066079038583e-14       6.634691020783e-13       0.000000000000e+00       7.068484940969e-09      -1.365591025585e-11      -2.110315576341e-12 
    4       1.069420287185e-10       1.376831000032e-14       6.752855346040e-13       0.000000000000e+00       4.886573963515e-09       2.933788384153e-12      -1.760121308824e-12 
    5       1.049753968364e-10       1.431706378319e-14       6.365387285522e-13       0.000000000000e+00       3.630890962401e-09       9.220562887882e-12      -1.398217367069e-12 
    6       1.035122529266e-10       1.262234703976e-14       5.702530379659e-13       0.000000000000e+00       2.824425214988e-09       1.155321753349e-11      -1.053737116206e-12 
    7       1.025666329867e-10       9.680170632297e-15       4.930869097602e-13       0.000000000000e+00       2.271241569328e-09       1.220651799708e-11      -7.448752132874e-13 
    8       1.021358029461e-10       6.563810945461e-15       4.153052694073e-13       0.000000000000e+00       1.872981720192e-09       1.209292861956e-11      -4.816027335553e-13 
    9       1.020984127638e-10       4.033325719519e-15       3.432946171742e-13       0.000000000000e+00       1.574922121788e-09       1.157490493262e-11      -2.686479743553e-13 
   10       1.024155244269e-10       2.398271949817e-15       2.808416011854e-13       0.000000000000e+00       1.344637903774e-09       1.085626162535e-11      -1.067742172338e-13 
   11       1.030426800915e-10       1.586500185660e-15       2.298753483992e-13       0.000000000000e+00       1.105986371504e-09       1.095341546960e-11       5.754205757021e-15 
   12       1.039113323906e-10       1.318377503660e-15       1.911945608673e-13       0.000000000000e+00       9.638564215739e-10       9.986241738548e-12       7.536869166730e-14 
   13       1.049431654850e-10       1.286325107249e-15       1.646941228399e-13       0.000000000000e+00       8.475633693393e-10       9.292427872807e-12       1.093823765711e-13 
   14       1.061516738728e-10       1.273561350552e-15       1.493204752492e-13       0.000000000000e+00       7.510949835301e-10       8.559689294113e-12       1.149702733456e-13 
   15       1.074824756452e-10       1.191641178231e-15       1.432922815807e-13       0.000000000000e+00       6.701250752078e-10       8.043557527332e-12       1.008021854600e-13 
   16       1.088747799032e-10       1.053778175413e-15       1.445577236889e-13       0.000000000000e+00       6.014625950698e-10       7.581948008795e-12       7.426209838357e-14 
   17       1.103809313736e-10       9.188846881060e-16       1.509455739739e-13       0.000000000000e+00       5.426994924933e-10       7.129507966319e-12       4.210225664487e-14 
   18       1.119502439391e-10       8.423725421885e-16       1.602748564722e-13       0.000000000000e+00       4.917983922370e-10       6.729438856683e-12       1.005705691297e-14 
   19       1.135856783881e-10       8.363791933387e-16       1.710258371100e-13       0.000000000000e+00       4.479454954442e-10       6.394816917992e-12      -1.830422514008e-14 
