# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       2.263321376573e-10       8.785479499727e-15       4.097328485450e-13       0.000000000000e+00       7.039276415500e-09       7.929545441721e-10      -2.662351810211e-12 
    3       1.981658767389e-10       1.367549897895e-14       5.604820086046e-13       0.000000000000e+00       4.406962910764e-09       5.496557987880e-10      -2.264292136610e-12 
    4       1.765735831893e-10       1.431629567213e-14       5.900047564860e-13       0.000000000000e+00       3.085906701016e-09       4.108284192414e-10      -1.698131550505e-12 
    5       1.608857735966e-10       1.166597179599e-14       5.493607039480e-13       0.000000000000e+00       2.312870056703e-09       3.218080508339e-10      -1.147769139755e-12 
    6       1.496111309421e-10       7.826116701269e-15       4.752177530141e-13       0.000000000000e+00       1.812550939475e-09       2.601953932065e-10      -6.761247046114e-13 
    7       1.415559290251e-10       4.542294782900e-15       3.917241097861e-13       0.000000000000e+00       1.466497700687e-09       2.153326744107e-10      -3.100825467286e-13 
    8       1.358577104870e-10       2.536565112878e-15       3.133347935731e-13       0.000000000000e+00       1.214843932198e-09       1.814586966353e-10      -5.530707650460e-14 
    9       1.318624983001e-10       1.656441550692e-15       2.484310205532e-13       0.000000000000e+00       1.024798207856e-09       1.551919511531e-10       9.674204434855e-14 
   10       1.291762096211e-10       1.382040793376e-15       2.008498075293e-13       0.000000000000e+00       8.772082171967e-10       1.343886777384e-10       1.637828598323e-13 
   11       1.274617219828e-10       1.268378056454e-15       1.708169296093e-13       0.000000000000e+00       7.497341916910e-10       1.180336651618e-10       1.679157532150e-13 
   12       1.264498164557e-10       1.123673443817e-15       1.561426083058e-13       0.000000000000e+00       6.563092042087e-10       1.041253300225e-10       1.329819856340e-13 
   13       1.260164831638e-10       9.572103117028e-16       1.533064779212e-13       0.000000000000e+00       5.794233006171e-10       9.269214017630e-11       7.941814289011e-14 
   14       1.260280276878e-10       8.409668240139e-16       1.582817512358e-13       0.000000000000e+00       5.153030994474e-10       8.292194373510e-11       2.327505594892e-14 
   15       1.264514962963e-10       8.095382534682e-16       1.672751121271e-13       0.000000000000e+00       4.612146416428e-10       7.468751657769e-11      -2.351472295377e-14 
   16       1.270847484869e-10       8.408791092155e-16       1.774571081678e-13       0.000000000000e+00       4.151355696429e-10       6.760278305271e-11      -5.484261604049e-14 
   17       1.279679701204e-10       8.910711029477e-16       1.870842360537e-13       0.000000000000e+00       3.755353408345e-10       6.143642554336e-11      -6.922849487258e-14 
   18       1.290731016857e-10       9.329240392006e-16       1.951808003971e-13       0.000000000000e+00       3.411108268074e-10       5.604922247213e-11      -6.887520558946e-14 
