# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.495046355521e-10       7.308128467853e-15       4.815629340867e-13       0.000000000000e+00       8.617630821842e-09       4.850699945119e-10      -2.515767697603e-12 
    3       1.409070602092e-10       1.238700087673e-14       6.069035292983e-13       0.000000000000e+00       5.401657731731e-09       3.466404394651e-10      -2.211460938037e-12 
    4       1.324392596980e-10       1.446496731572e-14       6.278237471222e-13       0.000000000000e+00       3.768940422992e-09       2.637180130955e-10      -1.764134091316e-12 
    5       1.257318175383e-10       1.337936833552e-14       5.879821072611e-13       0.000000000000e+00       2.816034991254e-09       2.091586729216e-10      -1.309603831867e-12 
    6       1.207893869326e-10       1.032460485718e-14       5.174286906987e-13       0.000000000000e+00       2.200654209571e-09       1.707494575899e-10      -8.949601926536e-13 
    7       1.173173336010e-10       6.843187033826e-15       4.365640558901e-13       0.000000000000e+00       1.774806901768e-09       1.423999525801e-10      -5.445173132988e-13 
    8       1.149931212624e-10       4.043582726110e-15       3.576928115355e-13       0.000000000000e+00       1.465818668251e-09       1.207417807093e-10      -2.690625776171e-13 
    9       1.135733997961e-10       2.337020768247e-15       2.880880605703e-13       0.000000000000e+00       1.233989729636e-09       1.037521725016e-10      -7.021046065744e-14 
   10       1.128442709265e-10       1.571884962352e-15       2.318041889417e-13       0.000000000000e+00       1.055295966135e-09       9.017422948066e-11       5.737470490877e-14 
   11       1.126643076535e-10       1.345943513685e-15       1.905750311566e-13       0.000000000000e+00       8.868502423898e-10       7.938985904674e-11       1.232785293645e-13 
   12       1.129280978082e-10       1.288356372207e-15       1.640741641403e-13       0.000000000000e+00       7.748870697637e-10       7.018187006027e-11       1.421472825827e-13 
   13       1.135123134650e-10       1.200800467287e-15       1.505333482327e-13       0.000000000000e+00       6.829843922349e-10       6.265101041634e-11       1.277437643876e-13 
   14       1.143188138361e-10       1.054960655713e-15       1.474015601210e-13       0.000000000000e+00       6.065234032770e-10       5.612015181927e-11       9.282886810229e-14 
   15       1.153545552748e-10       9.106746334226e-16       1.516654152364e-13       0.000000000000e+00       5.421673884680e-10       5.066366807528e-11       4.963900026020e-14 
   16       1.165831942764e-10       8.294447107151e-16       1.602806397936e-13       0.000000000000e+00       4.874528291546e-10       4.604216213139e-11       7.281021887285e-15 
   17       1.179169421671e-10       8.287411747340e-16       1.707700211049e-13       0.000000000000e+00       4.405189216238e-10       4.205380819319e-11      -2.788599823502e-14 
   18       1.193636509359e-10       8.811027141864e-16       1.812644022093e-13       0.000000000000e+00       3.997829258487e-10       3.850815660820e-11      -5.230426653260e-14 
   19       1.209312264164e-10       9.538402308084e-16       1.907836440488e-13       0.000000000000e+00       3.646013052636e-10       3.537703286037e-11      -6.508983335911e-14 
   20       1.225615152887e-10       1.013446997748e-15       1.985850745987e-13       0.000000000000e+00       3.336151252846e-10       3.261109512852e-11      -6.707255829331e-14 
   21       1.242669019026e-10       1.062822038222e-15       2.047475271225e-13       0.000000000000e+00       3.063376421595e-10       3.016665981774e-11      -6.039895911076e-14 
   22       1.260483451575e-10       1.120051364009e-15       2.097226575802e-13       0.000000000000e+00       2.821170939251e-10       2.796158416521e-11      -4.842667624299e-14 
   23       1.278945523789e-10       1.204534519238e-15       2.139584319064e-13       0.000000000000e+00       2.606205300687e-10       2.596344309437e-11      -3.409583169204e-14 
   24       1.297724969005e-10       1.334887833895e-15       2.179754953300e-13       0.000000000000e+00       2.413507969168e-10       2.413730645820e-11      -2.049378138740e-14 
   25       1.316994967680e-10       1.511540296143e-15       2.222676060947e-13       0.000000000000e+00       2.240813599556e-10       2.249325199998e-11      -9.461582656679e-15 
   26       1.336887104782e-10       1.727493865548e-15       2.272791081985e-13       0.000000000000e+00       2.084998469056e-10       2.103502878129e-11      -2.340540875425e-15 
   27       1.357212135266e-10       1.976326600903e-15       2.330320239284e-13       0.000000000000e+00       1.944193598616e-10       1.972995244772e-11       6.608500136045e-16 
   28       1.377610238316e-10       2.251617075788e-15       2.393447098842e-13       0.000000000000e+00       1.815971005343e-10       1.852703858719e-11      -8.803885660070e-17 
   29       1.398177781601e-10       2.552880040613e-15       2.459132473551e-13       0.000000000000e+00       1.699676052262e-10       1.742148348185e-11      -3.786300344841e-15 
   30       1.419056917331e-10       2.881361183009e-15       2.523009966112e-13       0.000000000000e+00       1.594060122347e-10       1.641404042714e-11      -9.207400360300e-15 
