# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.495046353371e-10       7.308128468731e-15       4.815629341903e-13       0.000000000000e+00       8.629684192676e-09       4.852350221643e-10      -2.515759502241e-12 
    3       1.409070606078e-10       1.238700087726e-14       6.069035293583e-13       0.000000000000e+00       5.411992642396e-09       3.468026583838e-10      -2.211454345707e-12 
    4       1.324392601160e-10       1.446496731583e-14       6.278237471766e-13       0.000000000000e+00       3.777106112696e-09       2.638671575044e-10      -1.764129241858e-12 
    5       1.257318164090e-10       1.337936833540e-14       5.879821072385e-13       0.000000000000e+00       2.822370939260e-09       2.092937745984e-10      -1.309600406641e-12 
    6       1.207893860120e-10       1.032460485711e-14       5.174286906543e-13       0.000000000000e+00       2.205521521401e-09       1.708714047492e-10      -8.949578183598e-13 
    7       1.173173343065e-10       6.843187033824e-15       4.365640559108e-13       0.000000000000e+00       1.778490300199e-09       1.425099888261e-10      -5.445156543350e-13 
    8       1.149931227473e-10       4.043582726153e-15       3.576928117245e-13       0.000000000000e+00       1.468562825942e-09       1.208411998862e-10      -2.690613718905e-13 
    9       1.135733966929e-10       2.337020768252e-15       2.880880606316e-13       0.000000000000e+00       1.236009139858e-09       1.038424281987e-10      -7.020952182431e-14 
   10       1.128442696382e-10       1.571884962413e-15       2.318041888912e-13       0.000000000000e+00       1.056762295221e-09       9.025662696017e-11       5.737549860140e-14 
   11       1.126643073262e-10       1.345943513650e-15       1.905750313093e-13       0.000000000000e+00       8.887915021701e-10       7.947272932820e-11       1.232792241528e-13 
   12       1.129281020047e-10       1.288356372653e-15       1.640741645522e-13       0.000000000000e+00       7.766155397665e-10       7.025936326588e-11       1.421479264898e-13 
   13       1.135123066584e-10       1.200800466882e-15       1.505333494171e-13       0.000000000000e+00       6.845328741069e-10       6.272355643380e-11       1.277443632467e-13 
   14       1.143188135361e-10       1.054960655324e-15       1.474015597295e-13       0.000000000000e+00       6.079179570277e-10       5.618805322568e-11       9.282942003085e-14 
   15       1.153545511000e-10       9.106746329414e-16       1.516654158585e-13       0.000000000000e+00       5.434290108856e-10       5.072721638384e-11       4.963953992301e-14 
   16       1.165832039852e-10       8.294447099754e-16       1.602806398395e-13       0.000000000000e+00       4.885987299812e-10       4.610158633513e-11       7.281512017382e-15 
   17       1.179169294396e-10       8.287411756053e-16       1.707700232705e-13       0.000000000000e+00       4.415632987162e-10       4.210941202013e-11      -2.788548816854e-14 
   18       1.193636303753e-10       8.811027154793e-16       1.812644044237e-13       0.000000000000e+00       4.007376526524e-10       3.856045820607e-11      -5.230378922836e-14 
   19       1.209312149804e-10       9.538402306071e-16       1.907836442181e-13       0.000000000000e+00       3.654765809717e-10       3.542651783597e-11      -6.508944752650e-14 
   20       1.225615032898e-10       1.013446994854e-15       1.985850735340e-13       0.000000000000e+00       3.344193069019e-10       3.265804808813e-11      -6.707225885957e-14 
   21       1.242668825307e-10       1.062822032083e-15       2.047475261377e-13       0.000000000000e+00       3.070783214669e-10       3.021127909786e-11      -6.039872729605e-14 
   22       1.260483237301e-10       1.120051354838e-15       2.097226575036e-13       0.000000000000e+00       2.828004784371e-10       2.800398134597e-11      -4.842649458653e-14 
   23       1.278945326461e-10       1.204534508083e-15       2.139584325522e-13       0.000000000000e+00       2.612522461474e-10       2.600371007780e-11      -3.409567129189e-14 
   24       1.297724769451e-10       1.334887822308e-15       2.179754953959e-13       0.000000000000e+00       2.419355590978e-10       2.417552177407e-11      -2.049360057633e-14 
   25       1.316994753049e-10       1.511540283993e-15       2.222676044234e-13       0.000000000000e+00       2.246234998931e-10       2.252952428543e-11      -9.461346562661e-15 
   26       1.336886886384e-10       1.727493850672e-15       2.272791044431e-13       0.000000000000e+00       2.090030899017e-10       2.106948503014e-11      -2.340230764988e-15 
   27       1.357211920911e-10       1.976326582326e-15       2.330320192945e-13       0.000000000000e+00       1.948870660947e-10       1.976266817205e-11       6.612356636817e-16 
   28       1.377610027738e-10       2.251617054673e-15       2.393447069499e-13       0.000000000000e+00       1.820321198387e-10       1.855801744750e-11      -8.759395536681e-17 
   29       1.398177592553e-10       2.552880018552e-15       2.459132471182e-13       0.000000000000e+00       1.703726780832e-10       1.745076355001e-11      -3.785819452759e-15 
   30       1.419056798308e-10       2.881361161448e-15       2.523009970605e-13       0.000000000000e+00       1.597836267492e-10       1.644172822432e-11      -9.206910450072e-15 
   31       1.440286032712e-10       3.237686611733e-15       2.579931964724e-13       0.000000000000e+00       1.500490720679e-10       1.552246931599e-11      -1.491004600945e-14 
   32       1.461894365622e-10       3.619744524244e-15       2.626179475200e-13       0.000000000000e+00       1.411188217345e-10       1.468402318580e-11      -2.001587287055e-14 
   33       1.483815176376e-10       4.023909136414e-15       2.657972997223e-13       0.000000000000e+00       1.329298050840e-10       1.390952621862e-11      -2.369405276144e-14 
   34       1.505920261450e-10       4.447030084982e-15       2.671642729023e-13       0.000000000000e+00       1.253675165271e-10       1.317812483689e-11      -2.518319547836e-14 
   35       1.528276738094e-10       4.891695952101e-15       2.666367300169e-13       0.000000000000e+00       1.183933092402e-10       1.249010165737e-11      -2.459285468338e-14 
   36       1.550963489905e-10       5.362878253896e-15       2.642412093978e-13       0.000000000000e+00       1.119512885697e-10       1.184966442261e-11      -2.239316391765e-14 
   37       1.574005290916e-10       5.865739731752e-15       2.600485652700e-13       0.000000000000e+00       1.059576775239e-10       1.125812481038e-11      -1.915798449972e-14 
   38       1.597405792266e-10       6.402607744615e-15       2.541901152332e-13       0.000000000000e+00       1.003970259615e-10       1.071433854898e-11      -1.536639155296e-14 
   39       1.621113098365e-10       6.975047123267e-15       2.468524352722e-13       0.000000000000e+00       9.525172163117e-11       1.021386064290e-11      -1.155077293688e-14 
   40       1.645002012829e-10       7.584671991868e-15       2.382774349660e-13       0.000000000000e+00       9.047272356483e-11       9.748418335414e-12      -8.359215171663e-15 
   41       1.668931179371e-10       8.232848536858e-15       2.286938865896e-13       0.000000000000e+00       8.599665546477e-11       9.308564068393e-12      -6.393425617458e-15 
   42       1.692953625413e-10       8.919684554020e-15       2.180769988310e-13       0.000000000000e+00       8.181036911935e-11       8.893441180727e-12      -5.641836906956e-15 
   43       1.717163030162e-10       9.644712637502e-15       2.063163218824e-13       0.000000000000e+00       7.790278380037e-11       8.503659444576e-12      -5.874005997968e-15 
   44       1.741633018240e-10       1.040714086113e-14       1.932793763787e-13       0.000000000000e+00       7.424551215010e-11       8.138483865887e-12      -6.789526079334e-15 
   45       1.766413017417e-10       1.120613760123e-14       1.788214192765e-13       0.000000000000e+00       7.080300634855e-11       7.796299823753e-12      -8.058651787802e-15 
